pair_id,pair_type,state_i,state_j,probe_action,d0_mean,d1_action,feasibility_agree,both_valid,both_infeasible,one_valid
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U1,0.02313,0.025548,1,1,0,0
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U2,0.02313,0.030154,1,1,0,0
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U3,0.02313,0.034799,1,1,0,0
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U4,0.02313,0.0,1,1,0,0
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U5,0.02313,0.0,1,1,0,0
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U6,0.02313,0.0,1,1,0,0
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,U7,0.02313,0.0,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U0,0.024397,0.022257,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U1,0.024397,0.03069,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U2,0.024397,0.032398,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U3,0.024397,0.040243,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U4,0.024397,0.0,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U5,0.024397,0.0,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U6,0.024397,0.0,1,1,0,0
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,U7,0.024397,0.0,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U0,0.059072,0.007732,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U1,0.059072,0.007369,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U2,0.059072,0.077824,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U3,0.059072,0.084652,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U4,0.059072,0.0,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U5,0.059072,0.0,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U6,0.059072,0.009298,1,1,0,0
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,U7,0.059072,0.01355,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U0,0.060921,0.095058,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U1,0.060921,0.101698,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U2,0.060921,0.142064,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U3,0.060921,0.11511,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U4,0.060921,0.034233,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U5,0.060921,0.010857,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U6,0.060921,0.0,1,1,0,0
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,U7,0.060921,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U0,0.058258,0.063384,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U1,0.058258,0.094678,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U2,0.058258,0.098438,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U3,0.058258,0.137456,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U4,0.058258,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U5,0.058258,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U6,0.058258,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,U7,0.058258,0.0,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U0,0.01867,0.018951,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U1,0.01867,0.021155,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U2,0.01867,0.02443,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U3,0.01867,0.067189,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U4,0.01867,0.0,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U5,0.01867,0.0,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U6,0.01867,0.0,1,1,0,0
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,U7,0.01867,0.0,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U0,0.069139,0.064342,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U1,0.069139,0.127901,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U2,0.069139,0.210895,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U3,0.069139,0.24634,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U4,0.069139,0.0,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U5,0.069139,0.0,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U6,0.069139,0.0,1,1,0,0
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,U7,0.069139,0.0,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U0,0.093933,0.066012,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U1,0.093933,0.074464,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U2,0.093933,0.08812,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U3,0.093933,0.08829,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U4,0.093933,0.045798,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U5,0.093933,0.010857,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U6,0.093933,0.0,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U7,0.093933,0.0,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U0,0.03509,0.03616,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U1,0.03509,0.041699,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U2,0.03509,0.089283,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U3,0.03509,0.182578,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U4,0.03509,0.0,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U5,0.03509,0.0,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U6,0.03509,0.0,1,1,0,0
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,U7,0.03509,0.0,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U0,0.063057,0.03882,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U1,0.063057,0.108323,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U2,0.063057,0.171132,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U3,0.063057,0.204058,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U4,0.063057,0.0,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U5,0.063057,0.0,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U6,0.063057,0.0,1,1,0,0
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,U7,0.063057,0.0,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U0,0.093933,0.066012,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U1,0.093933,0.074464,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U2,0.093933,0.08812,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U3,0.093933,0.08829,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U4,0.093933,0.045798,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U5,0.093933,0.010857,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U6,0.093933,0.0,1,1,0,0
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,U7,0.093933,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U0,0.101143,0.102962,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U1,0.101143,0.150989,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U2,0.101143,0.288909,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U3,0.101143,0.374871,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U4,0.101143,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U5,0.101143,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U6,0.101143,0.0,1,1,0,0
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,U7,0.101143,0.0,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U0,0.061614,0.071083,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U1,0.061614,0.083278,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U2,0.061614,0.067687,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U3,0.061614,0.023722,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U4,0.061614,0.011564,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U5,0.061614,0.0,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U6,0.061614,0.0,1,1,0,0
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,U7,0.061614,0.0,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U0,0.065613,0.063786,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U1,0.065613,0.080331,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U2,0.065613,0.099654,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U3,0.065613,0.142437,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U4,0.065613,0.0,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U5,0.065613,0.0,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U6,0.065613,0.0,1,1,0,0
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,U7,0.065613,0.0,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U0,0.066542,0.007817,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U1,0.066542,0.013397,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U2,0.066542,0.06627,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U3,0.066542,0.084738,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U4,0.066542,0.0,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U5,0.066542,0.002173,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U6,0.066542,0.011175,1,1,0,0
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,U7,0.066542,0.012874,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U0,0.070027,0.033252,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U1,0.070027,0.034097,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U2,0.070027,0.099781,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U3,0.070027,0.107937,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U4,0.070027,0.0,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U5,0.070027,0.002173,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U6,0.070027,0.022619,1,1,0,0
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,U7,0.070027,0.036524,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U0,0.372584,0.373633,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U1,0.372584,0.362723,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U2,0.372584,0.362331,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U3,0.372584,0.378119,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U4,0.372584,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U5,0.372584,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U6,0.372584,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,U7,0.372584,0.2125,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U0,0.400708,0.426308,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U1,0.400708,0.41016,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U2,0.400708,0.412142,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U3,0.400708,0.412653,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U4,0.400708,0.2125,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U5,0.400708,0.2125,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U6,0.400708,0.2125,1,1,0,0
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,U7,0.400708,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U0,0.36055,0.36103,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U1,0.36055,0.342196,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U2,0.36055,0.354696,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U3,0.36055,0.364859,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U4,0.36055,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U5,0.36055,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U6,0.36055,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,U7,0.36055,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U0,0.392065,0.394576,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U1,0.392065,0.377164,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U2,0.392065,0.391978,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U3,0.392065,0.363429,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U4,0.392065,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U5,0.392065,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U6,0.392065,0.2125,1,1,0,0
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,U7,0.392065,0.2125,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U0,0.386412,0.388098,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U1,0.386412,0.418601,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U2,0.386412,0.442849,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U3,0.386412,0.477889,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U4,0.386412,0.166703,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U5,0.386412,0.201643,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U6,0.386412,0.2125,1,1,0,0
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,U7,0.386412,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U0,0.390142,0.405606,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U1,0.390142,0.393019,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U2,0.390142,0.389405,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U3,0.390142,0.368399,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U4,0.390142,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U5,0.390142,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U6,0.390142,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U7,0.390142,0.2125,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U0,0.349384,0.350327,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U1,0.349384,0.359099,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U2,0.349384,0.361188,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U3,0.349384,0.348292,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U4,0.349384,0.200936,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U5,0.349384,0.2125,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U6,0.349384,0.2125,1,1,0,0
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,U7,0.349384,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U0,0.384136,0.388187,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U1,0.384136,0.376758,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U2,0.384136,0.340887,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U3,0.384136,0.326437,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U4,0.384136,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U5,0.384136,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U6,0.384136,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,U7,0.384136,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U0,0.390142,0.405606,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U1,0.390142,0.393019,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U2,0.390142,0.389405,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U3,0.390142,0.368399,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U4,0.390142,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U5,0.390142,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U6,0.390142,0.2125,1,1,0,0
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,U7,0.390142,0.2125,1,1,0,0
c1_cross_stall_01__c1_cross_stall_occ_05,same_matched,c1_cross_stall_01,c1_cross_stall_occ_05,U0,0.399183,0.393244,1,1,0,0
c1_cross_stall_01__c1_cross_stall_occ_05,same_matched,c1_cross_stall_01,c1_cross_stall_occ_05,U1,0.399183,0.375669,1,1,0,0
