state_i,state_j,coarse_i,coarse_j,same_group,d0_8,d0_10,d1_8
c1_cross_clear_03,c1_lead_cont_03,cross,lead,0,0.24662421875,0.27957187499999997,0.229477783203125
c1_cross_clear_03,c1_lead_cont_04,cross,lead,0,0.265165234375,0.30648093750000005,0.24052548828125
c1_cross_clear_03,c1_lead_cont_05,cross,lead,0,0.292028515625,0.33364812499999996,0.24846518554687502
c1_cross_clear_03,c1_lead_cont_06,cross,lead,0,0.29261210937500004,0.3340140625,0.248877685546875
c1_cross_clear_03,c1_lead_cont_07,cross,lead,0,0.26229296874999997,0.2967325,0.24420839843749997
c1_cross_clear_03,c1_lead_cont_08,cross,lead,0,0.27837539062500005,0.32156687500000003,0.24796054687500002
c1_cross_clear_03,c1_lead_nec_01,cross,lead,0,0.05808164062499999,0.06704000000000002,0.02027998046875
c1_cross_clear_03,c1_lead_nec_02,cross,lead,0,0.06464375,0.07090375,0.02545107421875
c1_cross_clear_03,c1_lead_nec_03,cross,lead,0,0.058208593749999996,0.0698196875,0.022178808593750002
c1_cross_clear_03,c1_lead_nec_04,cross,lead,0,0.061824609375,0.0671275,0.022965185546875003
c1_cross_clear_03,c1_lead_nec_05,cross,lead,0,0.060066796875,0.06576562500000001,0.021883544921875005
c1_cross_clear_03,c1_lead_nec_06,cross,lead,0,0.060650390624999995,0.0661315625,0.022296044921875
c1_cross_clear_03,c1_lead_nec_07,cross,lead,0,0.071030078125,0.0819003125,0.035233349609375
c1_cross_clear_03,c1_lead_nec_08,cross,lead,0,0.058144140625,0.06452875,0.021234277343750003
c1_cross_clear_03,c1_lead_opt_01,cross,lead,0,0.063158203125,0.0686028125,0.022902246093750002
c1_cross_clear_03,c1_lead_opt_02,cross,lead,0,0.06490234375,0.07202843750000001,0.025176220703125002
c1_cross_clear_03,c1_lead_opt_03,cross,lead,0,0.062938671875,0.0692403125,0.023374951171875
c1_cross_clear_03,c1_lead_opt_04,cross,lead,0,0.0576796875,0.0637778125,0.019571435546875002
c1_cross_clear_03,c1_lead_opt_05,cross,lead,0,0.057423828125,0.063328125,0.01944765625
c1_cross_clear_03,c1_lead_opt_06,cross,lead,0,0.05997265625,0.06681937500000001,0.02106962890625
c1_cross_clear_03,c1_lead_opt_07,cross,lead,0,0.071437109375,0.0770075,0.03869404296875
c1_cross_clear_03,c1_lead_opt_08,cross,lead,0,0.05896875,0.0645696875,0.024608154296875004
c1_cross_clear_03,c1_temp_opt_01,cross,block_or_occupancy,0,0.06644257812500001,0.07758499999999999,0.028055908203125
c1_cross_clear_03,c1_temp_opt_02,cross,block_or_occupancy,0,0.070233203125,0.08138062500000001,0.02694453125
c1_cross_clear_03,c1_temp_opt_03,cross,block_or_occupancy,0,0.064198828125,0.07641968750000001,0.02846708984375
c1_cross_clear_03,c1_temp_opt_04,cross,block_or_occupancy,0,0.061415234375,0.0680859375,0.01948984375
c1_cross_clear_03,c1_temp_opt_05,cross,block_or_occupancy,0,0.065529296875,0.0765834375,0.027898437499999998
c1_cross_clear_03,c1_temp_opt_06,cross,block_or_occupancy,0,0.10007812499999999,0.1087159375,0.06777958984375
c1_cross_clear_03,c1_temp_opt_07,cross,block_or_occupancy,0,0.064805078125,0.0763734375,0.027715673828124995
c1_cross_clear_03,c1_temp_opt_08,cross,block_or_occupancy,0,0.10967578124999999,0.1206684375,0.118158544921875
c1_cross_clear_04,c1_lead_cont_01,cross,lead,0,0.256075390625,0.28912593750000004,0.226709130859375
c1_cross_clear_04,c1_lead_cont_02,cross,lead,0,0.27786640625000003,0.31241406250000003,0.236559130859375
c1_cross_clear_04,c1_lead_cont_03,cross,lead,0,0.21989257812500002,0.2416053125,0.21371606445312502
c1_cross_clear_04,c1_lead_cont_04,cross,lead,0,0.2556171875,0.28723625,0.2269505859375
c1_cross_clear_04,c1_lead_cont_05,cross,lead,0,0.28004375000000004,0.3111215625,0.233716943359375
c1_cross_clear_04,c1_lead_cont_06,cross,lead,0,0.28309375000000003,0.314450625,0.23481997070312502
c1_cross_clear_04,c1_lead_cont_07,cross,lead,0,0.23531992187499998,0.2585728125,0.228076171875
c1_cross_clear_04,c1_lead_cont_08,cross,lead,0,0.26567265624999997,0.2977953125,0.2325353515625
c1_cross_clear_04,c1_lead_nec_01,cross,lead,0,0.0609453125,0.0677034375,0.031838476562499995
c1_cross_clear_04,c1_lead_nec_02,cross,lead,0,0.08273632812500001,0.09099156250000001,0.04168847656249999
c1_cross_clear_04,c1_lead_nec_03,cross,lead,0,0.055466015625,0.06584000000000001,0.03240966796875
c1_cross_clear_04,c1_lead_nec_04,cross,lead,0,0.076265625,0.0818696875,0.037961083984375005
c1_cross_clear_04,c1_lead_nec_05,cross,lead,0,0.07207109375000001,0.0772259375,0.035698291015625
c1_cross_clear_04,c1_lead_nec_06,cross,lead,0,0.07512109375,0.080555,0.036801318359375
c1_cross_clear_04,c1_lead_nec_07,cross,lead,0,0.06804609375000001,0.0777275,0.043158251953125004
c1_cross_clear_04,c1_lead_nec_08,cross,lead,0,0.06943046875,0.07474406250000001,0.0343720703125
c1_cross_clear_04,c1_lead_opt_01,cross,lead,0,0.07208984375,0.080330625,0.037587890624999995
c1_cross_clear_04,c1_lead_opt_02,cross,lead,0,0.078750390625,0.08935687499999999,0.040888232421875004
c1_cross_clear_04,c1_lead_opt_03,cross,lead,0,0.07392578124999999,0.08427187500000001,0.038412548828125004
c1_cross_clear_04,c1_lead_opt_04,cross,lead,0,0.061187890625,0.067618125,0.031942431640625
c1_cross_clear_04,c1_lead_opt_05,cross,lead,0,0.06135859375,0.0687353125,0.0311724609375
c1_cross_clear_04,c1_lead_opt_06,cross,lead,0,0.059971484375,0.0660209375,0.0310396484375
c1_cross_clear_04,c1_lead_opt_07,cross,lead,0,0.0692234375,0.0738696875,0.04059755859375
c1_cross_clear_04,c1_lead_opt_08,cross,lead,0,0.063270703125,0.071065625,0.033335107421874996
c1_cross_clear_04,c1_temp_opt_01,cross,block_or_occupancy,0,0.08611953124999999,0.1046321875,0.044963134765624996
c1_cross_clear_04,c1_temp_opt_02,cross,block_or_occupancy,0,0.07415156249999999,0.0930153125,0.04176142578125
c1_cross_clear_04,c1_temp_opt_03,cross,block_or_occupancy,0,0.09117187499999999,0.11457937500000001,0.0468123046875
c1_cross_clear_04,c1_temp_opt_04,cross,block_or_occupancy,0,0.06137265625,0.0720525,0.032647265625000005
c1_cross_clear_04,c1_temp_opt_05,cross,block_or_occupancy,0,0.084196875,0.10348500000000001,0.044683007812499995
c1_cross_clear_04,c1_temp_opt_06,cross,block_or_occupancy,0,0.09416757812499998,0.10040249999999999,0.06022822265625
c1_cross_clear_04,c1_temp_opt_07,cross,block_or_occupancy,0,0.084415625,0.10427249999999999,0.04465043945312501
c1_cross_clear_04,c1_temp_opt_08,cross,block_or_occupancy,0,0.09463398437500001,0.0997525,0.105720947265625
c1_cross_clear_05,c1_lead_cont_01,cross,lead,0,0.294741796875,0.34278093750000005,0.24557763671875
c1_cross_clear_05,c1_lead_cont_02,cross,lead,0,0.28844765625,0.3377728125,0.24492119140625
c1_cross_clear_05,c1_lead_cont_03,cross,lead,0,0.25657773437500003,0.2931659375,0.23121699218749997
c1_cross_clear_05,c1_lead_cont_04,cross,lead,0,0.26609453125000004,0.315396875,0.238672412109375
c1_cross_clear_05,c1_lead_cont_05,cross,lead,0,0.30274921875,0.3496753125,0.24732783203125
c1_cross_clear_05,c1_lead_cont_06,cross,lead,0,0.30169140625,0.348914375,0.247264453125
c1_cross_clear_05,c1_lead_cont_07,cross,lead,0,0.275901953125,0.3132509375,0.243660498046875
c1_cross_clear_05,c1_lead_cont_08,cross,lead,0,0.29029296875,0.3378171875,0.247226904296875
c1_cross_clear_05,c1_lead_nec_01,cross,lead,0,0.06328203125000001,0.07405593749999999,0.032072314453125
c1_cross_clear_05,c1_lead_nec_02,cross,lead,0,0.056987890625,0.0690478125,0.031415869140625
c1_cross_clear_05,c1_lead_nec_03,cross,lead,0,0.06324101562500001,0.07603375000000001,0.033279150390625005
c1_cross_clear_05,c1_lead_nec_04,cross,lead,0,0.057832812500000004,0.06865218749999999,0.031049609375000002
c1_cross_clear_05,c1_lead_nec_05,cross,lead,0,0.058446875,0.06847718750000001,0.030674511718750002
c1_cross_clear_05,c1_lead_nec_06,cross,lead,0,0.0573890625,0.06771625,0.030611132812499997
c1_cross_clear_05,c1_lead_nec_07,cross,lead,0,0.0722984375,0.08510312499999999,0.044357421875
c1_cross_clear_05,c1_lead_nec_08,cross,lead,0,0.05772109375,0.06746343749999999,0.030428955078125
c1_cross_clear_05,c1_lead_opt_01,cross,lead,0,0.06258203125,0.07335625,0.032846142578125
c1_cross_clear_05,c1_lead_opt_02,cross,lead,0,0.059870703125,0.071703125,0.0322818359375
c1_cross_clear_05,c1_lead_opt_03,cross,lead,0,0.0610390625,0.071648125,0.0322953125
c1_cross_clear_05,c1_lead_opt_04,cross,lead,0,0.063211328125,0.072686875,0.03200390625
c1_cross_clear_05,c1_lead_opt_05,cross,lead,0,0.06316796875,0.0724078125,0.031984228515625
c1_cross_clear_05,c1_lead_opt_06,cross,lead,0,0.06377539062500001,0.07265406249999999,0.032355419921875
c1_cross_clear_05,c1_lead_opt_07,cross,lead,0,0.072765625,0.0803690625,0.051393994140624996
c1_cross_clear_05,c1_lead_opt_08,cross,lead,0,0.062515234375,0.071354375,0.035073242187500006
c1_cross_clear_05,c1_temp_opt_01,cross,block_or_occupancy,0,0.0556421875,0.0672428125,0.030762304687500002
c1_cross_clear_05,c1_temp_opt_02,cross,block_or_occupancy,0,0.0665984375,0.0780240625,0.033710107421874996
c1_cross_clear_05,c1_temp_opt_03,cross,block_or_occupancy,0,0.05058984375,0.059901249999999996,0.029014990234375
c1_cross_clear_05,c1_temp_opt_04,cross,block_or_occupancy,0,0.06913984375000001,0.0807925,0.034648681640625
c1_cross_clear_05,c1_temp_opt_05,cross,block_or_occupancy,0,0.0575453125,0.06834875,0.031033935546875002
c1_cross_clear_05,c1_temp_opt_06,cross,block_or_occupancy,0,0.10223867187499999,0.1126325,0.07953891601562499
c1_cross_clear_05,c1_temp_opt_07,cross,block_or_occupancy,0,0.0571875,0.06823749999999999,0.031028515625000003
c1_cross_clear_05,c1_temp_opt_08,cross,block_or_occupancy,0,0.128144140625,0.14266125000000002,0.12394775390625001
c1_cross_clear_06,c1_lead_cont_01,cross,lead,0,0.251281640625,0.278095625,0.223980859375
c1_cross_clear_06,c1_lead_cont_02,cross,lead,0,0.27307265625,0.304891875,0.23500283203125003
c1_cross_clear_06,c1_lead_cont_03,cross,lead,0,0.20236132812500002,0.21913375,0.20379580078124998
c1_cross_clear_06,c1_lead_cont_04,cross,lead,0,0.24340390625000002,0.27377843749999997,0.22536840820312498
c1_cross_clear_06,c1_lead_cont_05,cross,lead,0,0.27525,0.30334062500000003,0.23188544921875
c1_cross_clear_06,c1_lead_cont_06,cross,lead,0,0.2783,0.3068153125,0.23310722656250002
c1_cross_clear_06,c1_lead_cont_07,cross,lead,0,0.21755585937500002,0.23591499999999996,0.21560063476562502
c1_cross_clear_06,c1_lead_cont_08,cross,lead,0,0.26087890625,0.289701875,0.23022026367187504
c1_cross_clear_06,c1_lead_nec_01,cross,lead,0,0.07899062500000001,0.087078125,0.041437744140624996
c1_cross_clear_06,c1_lead_nec_02,cross,lead,0,0.100781640625,0.11387437500000001,0.05245971679687501
c1_cross_clear_06,c1_lead_nec_03,cross,lead,0,0.067604296875,0.0792378125,0.037171337890625
c1_cross_clear_06,c1_lead_nec_04,cross,lead,0,0.0943109375,0.10475250000000003,0.04870849609375
c1_cross_clear_06,c1_lead_nec_05,cross,lead,0,0.09011640625,0.09985000000000001,0.0461943359375
c1_cross_clear_06,c1_lead_nec_06,cross,lead,0,0.09316640625,0.10332468749999998,0.04741611328125
c1_cross_clear_06,c1_lead_nec_07,cross,lead,0,0.07283984375,0.0852496875,0.0432974609375
c1_cross_clear_06,c1_lead_nec_08,cross,lead,0,0.08747578125,0.097055625,0.044384521484375
c1_cross_clear_06,c1_lead_opt_01,cross,lead,0,0.09013515624999999,0.1032134375,0.048359130859375
c1_cross_clear_06,c1_lead_opt_02,cross,lead,0,0.096795703125,0.11223968750000002,0.05165947265625
c1_cross_clear_06,c1_lead_opt_03,cross,lead,0,0.09197109375000001,0.10715468750000001,0.0491837890625
c1_cross_clear_06,c1_lead_opt_04,cross,lead,0,0.07911054687499999,0.0902234375,0.042385644531249995
c1_cross_clear_06,c1_lead_opt_05,cross,lead,0,0.07705234375,0.0896075,0.040614794921875
c1_cross_clear_06,c1_lead_opt_06,cross,lead,0,0.071052734375,0.081571875,0.036622412109375
c1_cross_clear_06,c1_lead_opt_07,cross,lead,0,0.075921875,0.0849075,0.042540087890625
c1_cross_clear_06,c1_lead_opt_08,cross,lead,0,0.077058203125,0.09054218750000001,0.039441113281249995
c1_cross_clear_06,c1_temp_opt_01,cross,block_or_occupancy,0,0.10416484375000001,0.127515,0.055734375
c1_cross_clear_06,c1_temp_opt_02,cross,block_or_occupancy,0,0.09219687500000001,0.115898125,0.052532666015625
c1_cross_clear_06,c1_temp_opt_03,cross,block_or_occupancy,0,0.10921718750000001,0.1374621875,0.057583544921875
c1_cross_clear_06,c1_temp_opt_04,cross,block_or_occupancy,0,0.07305,0.08984093750000001,0.040435302734375
c1_cross_clear_06,c1_temp_opt_05,cross,block_or_occupancy,0,0.1022421875,0.1263678125,0.055454248046874995
c1_cross_clear_06,c1_temp_opt_06,cross,block_or_occupancy,0,0.098961328125,0.10792468749999999,0.06470473632812498
c1_cross_clear_06,c1_temp_opt_07,cross,block_or_occupancy,0,0.10246093750000002,0.1271553125,0.0554216796875
c1_cross_clear_06,c1_temp_opt_08,cross,block_or_occupancy,0,0.103047265625,0.10825218750000001,0.1039427734375
c1_cross_clear_07,c1_lead_cont_01,cross,lead,0,0.19732499999999997,0.240009375,0.151994482421875
c1_cross_clear_07,c1_lead_cont_02,cross,lead,0,0.180829296875,0.22240375,0.145185986328125
c1_cross_clear_07,c1_lead_cont_03,cross,lead,0,0.1641515625,0.19303875,0.125149755859375
c1_cross_clear_07,c1_lead_cont_04,cross,lead,0,0.160675390625,0.20388843750000002,0.12595712890625
c1_cross_clear_07,c1_lead_cont_05,cross,lead,0,0.19924335937500004,0.24055250000000003,0.141803662109375
c1_cross_clear_07,c1_lead_cont_06,cross,lead,0,0.197073046875,0.23837531250000002,0.141145458984375
c1_cross_clear_07,c1_lead_cont_07,cross,lead,0,0.17977656250000001,0.20855687500000003,0.14019853515625003
c1_cross_clear_07,c1_lead_cont_08,cross,lead,0,0.18846445312500001,0.23039937500000002,0.13994003906250002
c1_cross_clear_07,c1_lead_nec_01,cross,lead,0,0.195341015625,0.22134874999999998,0.18129912109375
c1_cross_clear_07,c1_lead_nec_02,cross,lead,0,0.1788453125,0.203743125,0.174490625
c1_cross_clear_07,c1_lead_nec_03,cross,lead,0,0.20132109375,0.2267953125,0.18317490234375
c1_cross_clear_07,c1_lead_nec_04,cross,lead,0,0.183426171875,0.2084375,0.176690283203125
c1_cross_clear_07,c1_lead_nec_05,cross,lead,0,0.185953515625,0.210648125,0.177637841796875
c1_cross_clear_07,c1_lead_nec_06,cross,lead,0,0.183783203125,0.2084709375,0.176979638671875
c1_cross_clear_07,c1_lead_nec_07,cross,lead,0,0.20619804687499999,0.2309128125,0.18897407226562501
c1_cross_clear_07,c1_lead_nec_08,cross,lead,0,0.18690507812499998,0.21133937500000002,0.1780283203125
c1_cross_clear_07,c1_lead_opt_01,cross,lead,0,0.188533203125,0.2124665625,0.177991796875
c1_cross_clear_07,c1_lead_opt_02,cross,lead,0,0.18283125,0.2063465625,0.175411767578125
c1_cross_clear_07,c1_lead_opt_03,cross,lead,0,0.186610546875,0.2092278125,0.177150048828125
c1_cross_clear_07,c1_lead_opt_04,cross,lead,0,0.19485078125,0.21850968750000002,0.180944287109375
c1_cross_clear_07,c1_lead_opt_05,cross,lead,0,0.196834765625,0.21922687500000002,0.18212255859374998
c1_cross_clear_07,c1_lead_opt_06,cross,lead,0,0.201625,0.22454000000000002,0.1843638671875
c1_cross_clear_07,c1_lead_opt_07,cross,lead,0,0.208645703125,0.23051499999999997,0.20441044921875
c1_cross_clear_07,c1_lead_opt_08,cross,lead,0,0.19711484375,0.21867718749999998,0.187589306640625
c1_cross_clear_07,c1_temp_opt_01,cross,block_or_occupancy,0,0.175462109375,0.194935,0.171639501953125
c1_cross_clear_07,c1_temp_opt_02,cross,block_or_occupancy,0,0.187430078125,0.206551875,0.1748412109375
c1_cross_clear_07,c1_temp_opt_03,cross,block_or_occupancy,0,0.170409765625,0.18498781250000002,0.16979033203125
c1_cross_clear_07,c1_temp_opt_04,cross,block_or_occupancy,0,0.204145703125,0.22572718749999998,0.18593466796875
c1_cross_clear_07,c1_temp_opt_05,cross,block_or_occupancy,0,0.177384765625,0.1960821875,0.17191962890625
c1_cross_clear_07,c1_temp_opt_06,cross,block_or_occupancy,0,0.22807187499999998,0.25070531249999994,0.22039208984375
c1_cross_clear_07,c1_temp_opt_07,cross,block_or_occupancy,0,0.177166015625,0.19529468749999998,0.171952197265625
c1_cross_clear_07,c1_temp_opt_08,cross,block_or_occupancy,0,0.26786484374999997,0.2948784375,0.20895688476562502
c1_cross_clear_08,c1_lead_cont_01,cross,lead,0,0.16872499999999996,0.178936875,0.138619921875
c1_cross_clear_08,c1_lead_cont_02,cross,lead,0,0.19051601562499998,0.20744250000000003,0.1501615234375
c1_cross_clear_08,c1_lead_cont_03,cross,lead,0,0.152221875,0.151690625,0.12757470703125
c1_cross_clear_08,c1_lead_cont_04,cross,lead,0,0.182252734375,0.1990515625,0.134798095703125
c1_cross_clear_08,c1_lead_cont_05,cross,lead,0,0.191555859375,0.20498125000000003,0.14098486328125
c1_cross_clear_08,c1_lead_cont_06,cross,lead,0,0.194605859375,0.2084559375,0.1423443359375
c1_cross_clear_08,c1_lead_cont_07,cross,lead,0,0.13627265624999998,0.139416875,0.124643994140625
c1_cross_clear_08,c1_lead_cont_08,cross,lead,0,0.177184765625,0.191283125,0.142252001953125
c1_cross_clear_08,c1_lead_nec_01,cross,lead,0,0.264403515625,0.283668125,0.20495083007812503
c1_cross_clear_08,c1_lead_nec_02,cross,lead,0,0.28619453125000005,0.31217375,0.21649243164062498
c1_cross_clear_08,c1_lead_nec_03,cross,lead,0,0.25290703125,0.27175656249999997,0.197593408203125
c1_cross_clear_08,c1_lead_nec_04,cross,lead,0,0.27972382812499996,0.30305187499999997,0.21274121093749998
c1_cross_clear_08,c1_lead_nec_05,cross,lead,0,0.275529296875,0.298149375,0.20989677734375
c1_cross_clear_08,c1_lead_nec_06,cross,lead,0,0.278579296875,0.3016240625,0.21125624999999998
c1_cross_clear_08,c1_lead_nec_07,cross,lead,0,0.239939453125,0.2595590625,0.18257500000000002
c1_cross_clear_08,c1_lead_nec_08,cross,lead,0,0.272888671875,0.29529562499999995,0.207549560546875
c1_cross_clear_08,c1_lead_opt_01,cross,lead,0,0.275548046875,0.30151281249999995,0.21239184570312497
c1_cross_clear_08,c1_lead_opt_02,cross,lead,0,0.28220859374999996,0.3105390625,0.21569218750000002
c1_cross_clear_08,c1_lead_opt_03,cross,lead,0,0.277383984375,0.3054540625,0.21321650390625002
c1_cross_clear_08,c1_lead_opt_04,cross,lead,0,0.26452343749999996,0.2885228125,0.20624033203124997
c1_cross_clear_08,c1_lead_opt_05,cross,lead,0,0.26184335937500003,0.28740937499999997,0.204171630859375
c1_cross_clear_08,c1_lead_opt_06,cross,lead,0,0.25326015625,0.27711625,0.198432568359375
c1_cross_clear_08,c1_lead_opt_07,cross,lead,0,0.239382421875,0.26456312499999995,0.17179458007812498
c1_cross_clear_08,c1_lead_opt_08,cross,lead,0,0.25966953125000003,0.28660031249999995,0.19700908203125
c1_cross_clear_08,c1_temp_opt_01,cross,block_or_occupancy,0,0.289577734375,0.325814375,0.21976708984374999
c1_cross_clear_08,c1_temp_opt_02,cross,block_or_occupancy,0,0.277609765625,0.3141975,0.216565380859375
c1_cross_clear_08,c1_temp_opt_03,cross,block_or_occupancy,0,0.294630078125,0.3357615625,0.221616259765625
c1_cross_clear_08,c1_temp_opt_04,cross,block_or_occupancy,0,0.25621914062499995,0.28634531249999995,0.20355366210937498
c1_cross_clear_08,c1_temp_opt_05,cross,block_or_occupancy,0,0.287655078125,0.32466718749999995,0.21948696289062497
c1_cross_clear_08,c1_temp_opt_06,cross,block_or_occupancy,0,0.20555859375,0.22847718749999996,0.138487841796875
c1_cross_clear_08,c1_temp_opt_07,cross,block_or_occupancy,0,0.287873828125,0.3254546875,0.21945439453124999
c1_cross_clear_08,c1_temp_opt_08,cross,block_or_occupancy,0,0.168340625,0.19213343749999998,0.10057021484375
c1_cross_stall_01,c1_lead_cont_01,cross,lead,0,0.3259015625,0.365265625,0.263504931640625
c1_cross_stall_01,c1_lead_cont_02,cross,lead,0,0.347692578125,0.39377125,0.275046533203125
c1_cross_stall_01,c1_lead_cont_03,cross,lead,0,0.27628203125,0.30176125,0.240010693359375
c1_cross_stall_01,c1_lead_cont_04,cross,lead,0,0.31802382812499996,0.3626578125,0.26541210937500004
c1_cross_stall_01,c1_lead_cont_05,cross,lead,0,0.349869921875,0.39221999999999996,0.271598876953125
c1_cross_stall_01,c1_lead_cont_06,cross,lead,0,0.352919921875,0.3956946875,0.27295834960937504
c1_cross_stall_01,c1_lead_cont_07,cross,lead,0,0.27839453124999997,0.30443,0.24157060546874998
c1_cross_stall_01,c1_lead_cont_08,cross,lead,0,0.335498828125,0.378521875,0.26939628906249996
c1_cross_stall_01,c1_lead_nec_01,cross,lead,0,0.026244140625000002,0.02773875,0.015985937500000002
c1_cross_stall_01,c1_lead_nec_02,cross,lead,0,0.04803515625,0.056244375,0.0275275390625
c1_cross_stall_01,c1_lead_nec_03,cross,lead,0,0.01474765625,0.0158271875,0.008628515625
c1_cross_stall_01,c1_lead_nec_04,cross,lead,0,0.041564453125,0.0471225,0.023776318359375
c1_cross_stall_01,c1_lead_nec_05,cross,lead,0,0.037369921875,0.04222,0.020931884765625
c1_cross_stall_01,c1_lead_nec_06,cross,lead,0,0.040419921875,0.0456946875,0.022291357421874998
c1_cross_stall_01,c1_lead_nec_07,cross,lead,0,0.006593359374999998,0.0074803125,0.007936376953125
c1_cross_stall_01,c1_lead_nec_08,cross,lead,0,0.034729296875,0.039366250000000005,0.018584667968750003
c1_cross_stall_01,c1_lead_opt_01,cross,lead,0,0.037388671875,0.045583437500000004,0.023426953125
c1_cross_stall_01,c1_lead_opt_02,cross,lead,0,0.04404921875,0.054609687500000004,0.026727294921875
c1_cross_stall_01,c1_lead_opt_03,cross,lead,0,0.039224609375,0.049524687500000004,0.024251611328125
c1_cross_stall_01,c1_lead_opt_04,cross,lead,0,0.026364062499999997,0.0325934375,0.017275439453125
c1_cross_stall_01,c1_lead_opt_05,cross,lead,0,0.023683984375,0.031479999999999994,0.01520673828125
c1_cross_stall_01,c1_lead_opt_06,cross,lead,0,0.015159375,0.02123375,0.00946767578125
c1_cross_stall_01,c1_lead_opt_07,cross,lead,0,0.013728515624999998,0.01885,0.0225876953125
c1_cross_stall_01,c1_lead_opt_08,cross,lead,0,0.021828906250000002,0.0309259375,0.015238623046875
c1_cross_stall_01,c1_temp_opt_01,cross,block_or_occupancy,0,0.051418359375,0.069885,0.030802197265625
c1_cross_stall_01,c1_temp_opt_02,cross,block_or_occupancy,0,0.039450390625,0.05826812499999999,0.027600488281250002
c1_cross_stall_01,c1_temp_opt_03,cross,block_or_occupancy,0,0.056470703125,0.0798321875,0.0326513671875
c1_cross_stall_01,c1_temp_opt_04,cross,block_or_occupancy,0,0.018059765625,0.0304159375,0.01458876953125
c1_cross_stall_01,c1_temp_opt_05,cross,block_or_occupancy,0,0.049495703125,0.0687378125,0.030522070312499996
c1_cross_stall_01,c1_temp_opt_06,cross,block_or_occupancy,0,0.032600781249999995,0.0284109375,0.05093291015625
c1_cross_stall_01,c1_temp_opt_07,cross,block_or_occupancy,0,0.049714453124999995,0.0695253125,0.030489501953125
c1_cross_stall_01,c1_temp_opt_08,cross,block_or_occupancy,0,0.0769203125,0.0828590625,0.106984521484375
c1_cross_stall_02,c1_lead_cont_01,cross,lead,0,0.31519609375,0.354351875,0.25865810546875
c1_cross_stall_02,c1_lead_cont_02,cross,lead,0,0.336987109375,0.38285749999999996,0.27019970703125
c1_cross_stall_02,c1_lead_cont_03,cross,lead,0,0.26561328125,0.29087687500000003,0.235657421875
c1_cross_stall_02,c1_lead_cont_04,cross,lead,0,0.30731835937499996,0.3517440625,0.260565283203125
c1_cross_stall_02,c1_lead_cont_05,cross,lead,0,0.339164453125,0.38130625,0.26675205078124997
c1_cross_stall_02,c1_lead_cont_06,cross,lead,0,0.342214453125,0.38478093750000003,0.2681115234375
c1_cross_stall_02,c1_lead_cont_07,cross,lead,0,0.2814234375,0.305671875,0.247391455078125
c1_cross_stall_02,c1_lead_cont_08,cross,lead,0,0.324793359375,0.367608125,0.264549462890625
c1_cross_stall_02,c1_lead_nec_01,cross,lead,0,0.015538671874999996,0.016825,0.008618603515625
c1_cross_stall_02,c1_lead_nec_02,cross,lead,0,0.0373296875,0.045330625,0.020160205078124997
c1_cross_stall_02,c1_lead_nec_03,cross,lead,0,0.004078906249999998,0.004942812499999998,0.001754736328125
c1_cross_stall_02,c1_lead_nec_04,cross,lead,0,0.030858984374999995,0.03620875,0.016408984374999998
c1_cross_stall_02,c1_lead_nec_05,cross,lead,0,0.026664453125,0.031306249999999994,0.013564550781250002
c1_cross_stall_02,c1_lead_nec_06,cross,lead,0,0.029714453124999998,0.0347809375,0.014924023437500001
c1_cross_stall_02,c1_lead_nec_07,cross,lead,0,0.009622265625000001,0.0087221875,0.013757226562499999
c1_cross_stall_02,c1_lead_nec_08,cross,lead,0,0.024023828125,0.0284525,0.011217333984375001
c1_cross_stall_02,c1_lead_opt_01,cross,lead,0,0.026683203125,0.034669687500000004,0.016059619140625002
c1_cross_stall_02,c1_lead_opt_02,cross,lead,0,0.03334375,0.0436959375,0.0193599609375
c1_cross_stall_02,c1_lead_opt_03,cross,lead,0,0.028519140624999998,0.038610937500000005,0.01688427734375
c1_cross_stall_02,c1_lead_opt_04,cross,lead,0,0.015658593749999998,0.0216796875,0.009908105468750001
c1_cross_stall_02,c1_lead_opt_05,cross,lead,0,0.013771484374999999,0.021200625,0.008824853515625
c1_cross_stall_02,c1_lead_opt_06,cross,lead,0,0.00896484375,0.013928749999999998,0.005900634765625001
c1_cross_stall_02,c1_lead_opt_07,cross,lead,0,0.015193359375,0.0176725,0.026387841796875002
c1_cross_stall_02,c1_lead_opt_08,cross,lead,0,0.01444765625,0.022671562500000002,0.012331152343749999
c1_cross_stall_02,c1_temp_opt_01,cross,block_or_occupancy,0,0.040712890625,0.05897125000000001,0.023434863281250003
c1_cross_stall_02,c1_temp_opt_02,cross,block_or_occupancy,0,0.028744921875,0.047354375,0.020233154296875
c1_cross_stall_02,c1_temp_opt_03,cross,block_or_occupancy,0,0.045765234375,0.0689184375,0.025284033203125
c1_cross_stall_02,c1_temp_opt_04,cross,block_or_occupancy,0,0.010121484375,0.021715937499999997,0.009095947265625
c1_cross_stall_02,c1_temp_opt_05,cross,block_or_occupancy,0,0.038790234374999996,0.05782406250000001,0.023154736328124998
c1_cross_stall_02,c1_temp_opt_06,cross,block_or_occupancy,0,0.04330625,0.038386562500000006,0.058022412109375
c1_cross_stall_02,c1_temp_opt_07,cross,block_or_occupancy,0,0.039008984375,0.05861156249999999,0.02312216796875
c1_cross_stall_02,c1_temp_opt_08,cross,block_or_occupancy,0,0.08610546875000001,0.08885281249999999,0.1132828125
