pair_id,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,d0_mean,d0_max,probe_action,successor_valid_i,successor_valid_j,d1_action_mean,d1_action_max
cross_clear_r9__cross_stall_r1,cross_clear_r9,cross_stall_r1,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r1,cross_clear_r9,cross_stall_r1,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.375,0.375
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.142057,0.142057
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r10,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U1,1,1,0.567058,0.567058
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U2,1,1,0.561035,0.561035
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U3,1,1,0.640152,0.640152
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r11,cross_clear_r9,cross_stall_r11,cross,cross,cross_clear,cross_stall,0.33835,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.386175,0.386175
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.266874,0.266874
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r12,cross_clear_r9,cross_stall_r12,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.375,0.375
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.125,0.125
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r2,cross_clear_r9,cross_stall_r2,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U2,1,1,0.383215,0.383215
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U3,1,1,0.273957,0.273957
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r3,cross_clear_r9,cross_stall_r3,cross,cross,cross_clear,cross_stall,0.340012,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.375,0.375
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.138224,0.138224
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r4,cross_clear_r9,cross_stall_r4,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U1,1,1,0.553495,0.553495
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U2,1,1,0.540083,0.540083
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U3,1,1,0.665219,0.665219
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r5,cross_clear_r9,cross_stall_r5,cross,cross,cross_clear,cross_stall,0.369988,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.381057,0.381057
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.159382,0.159382
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r6,cross_clear_r9,cross_stall_r6,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.375,0.375
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.138515,0.138515
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r7,cross_clear_r9,cross_stall_r7,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.375,0.375
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.125,0.125
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r8,cross_clear_r9,cross_stall_r8,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U0,1,1,0.197204,0.197204
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U1,1,1,0.545204,0.545204
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U2,1,1,0.398694,0.398694
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U3,1,1,0.281035,0.281035
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U4,1,1,0.148353,0.148353
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U5,1,1,0.391313,0.391313
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U6,1,1,0.5,0.5
cross_clear_r9__cross_stall_r9,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0.335087,1.0,U7,1,1,0.5,0.5
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U0,1,1,0.653366,0.653366
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U1,1,1,0.723319,0.723319
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U2,1,1,0.719447,0.719447
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U3,1,1,0.861164,0.861164
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U4,1,1,0.375,0.375
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r1,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0.562837,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U0,1,1,0.570784,0.570784
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U1,1,1,0.432144,0.432144
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U2,1,1,0.429141,0.429141
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U3,1,1,0.816678,0.816678
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U4,1,1,0.36875,0.36875
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r10,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0.468275,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U0,1,1,0.612338,0.612338
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U1,1,1,0.454343,0.454343
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U2,1,1,0.455294,0.455294
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U3,1,1,0.720652,0.720652
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U4,1,1,0.328528,0.328528
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U5,1,1,0.102766,0.102766
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r11,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0.435463,0.6375,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U0,1,1,0.53977,0.53977
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U1,1,1,0.656499,0.656499
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U2,1,1,0.52709,0.52709
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U3,1,1,0.668523,0.668523
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U4,1,1,0.375,0.375
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r12,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0.48955,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U0,1,1,0.530603,0.530603
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U1,1,1,0.648403,0.648403
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U2,1,1,0.646053,0.646053
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U3,1,1,0.794064,0.794064
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U4,1,1,0.375,0.375
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r2,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0.489712,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U0,1,1,0.60929,0.60929
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U1,1,1,0.453447,0.453447
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U2,1,1,0.450444,0.450444
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U3,1,1,0.716062,0.716062
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U4,1,1,0.328528,0.328528
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U5,1,1,0.102766,0.102766
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r3,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0.4307,0.6287,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U0,1,1,0.500119,0.500119
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U1,1,1,0.387776,0.387776
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U2,1,1,0.406293,0.406293
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U3,1,1,0.674884,0.674884
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U4,1,1,0.328528,0.328528
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U5,1,1,0.102766,0.102766
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r4,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0.385912,0.6038,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U0,1,1,0.624579,0.624579
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U1,1,1,0.697461,0.697461
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U2,1,1,0.574088,0.574088
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U3,1,1,0.712585,0.712585
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U4,1,1,0.375,0.375
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r5,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0.536488,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U0,1,1,0.524861,0.524861
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U1,1,1,0.642138,0.642138
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U2,1,1,0.508385,0.508385
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U3,1,1,0.650985,0.650985
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U4,1,1,0.375,0.375
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r6,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0.470988,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U0,1,1,0.53977,0.53977
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U1,1,1,0.656499,0.656499
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U2,1,1,0.52709,0.52709
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U3,1,1,0.668523,0.668523
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U4,1,1,0.375,0.375
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U5,1,1,0.125,0.125
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U6,1,1,0.0,0.0
cross_clear_r9__lead_cont_r7,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0.48955,1.0,U7,1,1,0.0,0.0
cross_clear_r9__lead_cont_r8,cross_clear_r9,lead_cont_r8,cross,lead,cross_clear,lead_cont,0.468275,1.0,U0,1,1,0.570784,0.570784
cross_clear_r9__lead_cont_r8,cross_clear_r9,lead_cont_r8,cross,lead,cross_clear,lead_cont,0.468275,1.0,U1,1,1,0.432144,0.432144
cross_clear_r9__lead_cont_r8,cross_clear_r9,lead_cont_r8,cross,lead,cross_clear,lead_cont,0.468275,1.0,U2,1,1,0.429141,0.429141
cross_clear_r9__lead_cont_r8,cross_clear_r9,lead_cont_r8,cross,lead,cross_clear,lead_cont,0.468275,1.0,U3,1,1,0.816678,0.816678
cross_clear_r9__lead_cont_r8,cross_clear_r9,lead_cont_r8,cross,lead,cross_clear,lead_cont,0.468275,1.0,U4,1,1,0.36875,0.36875
