state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,group_i,group_j,same_coarse,same_fine,same_param_group,ego_speed_diff,d0_mean,d0_max
block_cont_r3,lead_cont_r5,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L5,lead_cont|v8|s6,0,0,0,1.0,0.377912,1.0
block_cont_r3,lead_cont_r6,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L5,lead_cont|v8|s7,0,0,0,1.0,0.443412,1.0
block_cont_r3,lead_cont_r7,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L5,lead_cont|v8|s7,0,0,0,1.0,0.42485,1.0
block_cont_r3,lead_cont_r8,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L5,lead_cont|v9|s7,0,0,0,2.0,0.27215,1.0
block_cont_r3,lead_cont_r9,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L5,lead_cont|v9|s8,0,0,0,2.0,0.2761,1.0
block_cont_r3,lead_nec_r1,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v6|s5,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_nec_r10,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v9|s8,0,0,0,2.0,0.889138,1.0
block_cont_r3,lead_nec_r11,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v7|s6,0,0,0,0.0,0.889138,1.0
block_cont_r3,lead_nec_r12,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v8|s7,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_nec_r2,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v6|s5,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_nec_r3,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v7|s5,0,0,0,0.0,0.889138,1.0
block_cont_r3,lead_nec_r4,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v7|s6,0,0,0,0.0,0.889138,1.0
block_cont_r3,lead_nec_r5,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v8|s6,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_nec_r6,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v8|s7,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_nec_r7,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v8|s7,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_nec_r8,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v9|s7,0,0,0,2.0,0.889138,1.0
block_cont_r3,lead_nec_r9,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L5,lead_nec|v9|s8,0,0,0,2.0,0.889138,1.0
block_cont_r3,lead_opt_r1,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v6|s6,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_opt_r10,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v8|s7,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_opt_r11,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v6|s6,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_opt_r12,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v7|s7,0,0,0,0.0,0.889138,1.0
block_cont_r3,lead_opt_r2,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v6|s6,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_opt_r3,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v7|s6,0,0,0,0.0,0.889138,1.0
block_cont_r3,lead_opt_r4,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v7|s6,0,0,0,0.0,0.889138,1.0
block_cont_r3,lead_opt_r5,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v8|s7,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_opt_r6,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v8|s7,0,0,0,1.0,0.889138,1.0
block_cont_r3,lead_opt_r7,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v9|s7,0,0,0,2.0,0.889138,1.0
block_cont_r3,lead_opt_r8,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v9|s7,0,0,0,2.0,0.889138,1.0
block_cont_r3,lead_opt_r9,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L5,lead_opt|v7|s6,0,0,0,0.0,0.889138,1.0
block_cont_r3,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v6|o6,1,0,0,1.0,0.889138,1.0
block_cont_r3,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v6|o7,1,0,0,1.0,0.889138,1.0
block_cont_r3,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v7|o8,1,0,0,0.0,0.889138,1.0
block_cont_r3,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v8|o7,1,0,0,1.0,0.885875,1.0
block_cont_r3,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v6|o7,1,0,0,1.0,0.889138,1.0
block_cont_r3,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v6|o8,1,0,0,1.0,0.889138,1.0
block_cont_r3,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v7|o6,1,0,0,0.0,0.889138,1.0
block_cont_r3,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v7|o7,1,0,0,0.0,0.889138,1.0
block_cont_r3,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v7|o8,1,0,0,0.0,0.889138,1.0
block_cont_r3,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v8|o6,1,0,0,1.0,0.863812,1.0
block_cont_r3,temp_opt_r8,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v8|o7,1,0,0,1.0,0.889138,1.0
block_cont_r3,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L5,temp_opt|v8|o8,1,0,0,1.0,0.889138,1.0
block_cont_r4,block_cont_r5,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v7|L6,block_cont|v8|L6,1,1,0,1.0,0.40105,1.0
block_cont_r4,block_cont_r6,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v7|L6,block_cont|v8|L7,1,1,0,1.0,0.264325,1.0
block_cont_r4,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v7|L6,block_cont|v8|L7,1,1,0,1.0,0.254525,1.0
block_cont_r4,block_cont_r8,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v7|L6,block_cont|v9|L7,1,1,0,2.0,0.2688,1.0
block_cont_r4,block_cont_r9,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v7|L6,block_cont|v9|L8,1,1,0,2.0,0.13005,1.0
block_cont_r4,block_nec_r1,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v6|L5,1,0,0,1.0,0.837725,1.0
block_cont_r4,block_nec_r10,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v7|L6,1,0,0,0.0,0.859587,1.0
block_cont_r4,block_nec_r11,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v8|L6,1,0,0,1.0,0.82415,1.0
block_cont_r4,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v6|L6,1,0,0,1.0,0.859587,1.0
block_cont_r4,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v6|L5,1,0,0,1.0,0.859587,1.0
block_cont_r4,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v7|L5,1,0,0,0.0,0.824188,1.0
block_cont_r4,block_nec_r4,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v7|L6,1,0,0,0.0,0.857463,1.0
block_cont_r4,block_nec_r5,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v8|L6,1,0,0,1.0,0.856425,1.0
block_cont_r4,block_nec_r6,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v8|L7,1,0,0,1.0,0.848413,1.0
block_cont_r4,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v8|L7,1,0,0,1.0,0.859587,1.0
block_cont_r4,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v9|L7,1,0,0,2.0,0.874063,1.0
block_cont_r4,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v7|L6,block_nec|v9|L8,1,0,0,2.0,0.84335,1.0
block_cont_r4,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v6|d5,0,0,0,1.0,0.832137,1.0
block_cont_r4,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v8|d6,0,0,0,1.0,0.4874,1.0
block_cont_r4,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v8|d7,0,0,0,1.0,0.833812,1.0
block_cont_r4,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v8|d8,0,0,0,1.0,0.558787,1.0
block_cont_r4,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v6|d6,0,0,0,1.0,0.765912,1.0
block_cont_r4,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v6|d7,0,0,0,1.0,0.858462,1.0
block_cont_r4,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v6|d8,0,0,0,1.0,0.77165,1.0
block_cont_r4,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v7|d5,0,0,0,0.0,0.771587,1.0
block_cont_r4,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v7|d6,0,0,0,0.0,0.57665,1.0
block_cont_r4,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v7|d7,0,0,0,0.0,0.833375,1.0
block_cont_r4,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v7|d8,0,0,0,0.0,0.711113,1.0
block_cont_r4,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v7|L6,cross_clear|v8|d5,0,0,0,1.0,0.5245,0.7952
block_cont_r4,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v6|d6,0,0,0,1.0,0.293025,1.0
block_cont_r4,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v7|d7,0,0,0,0.0,0.04945,0.1148
block_cont_r4,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v8|d7,0,0,0,1.0,0.254525,1.0
block_cont_r4,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v8|d8,0,0,0,1.0,0.282463,1.0
block_cont_r4,cross_stall_occ_r2,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v6|d7,0,0,0,1.0,0.324538,1.0
block_cont_r4,cross_stall_occ_r3,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v7|d7,0,0,0,0.0,0.027125,0.0617
block_cont_r4,cross_stall_occ_r4,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v7|d7,0,0,0,0.0,0.06945,0.1607
block_cont_r4,cross_stall_occ_r5,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v8|d7,0,0,0,1.0,0.282612,1.0
block_cont_r4,cross_stall_occ_r6,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v8|d8,0,0,0,1.0,0.282687,1.0
block_cont_r4,cross_stall_occ_r7,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v6|d6,0,0,0,1.0,0.284825,1.0
block_cont_r4,cross_stall_occ_r8,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v6|d7,0,0,0,1.0,0.316675,1.0
block_cont_r4,cross_stall_occ_r9,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v7|L6,cross_stall_occ|v7|d7,0,0,0,0.0,0.019738,0.0452
block_cont_r4,cross_stall_r1,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v6|d6,0,0,0,1.0,0.859587,1.0
block_cont_r4,cross_stall_r10,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v7|d7,0,0,0,0.0,0.859587,1.0
block_cont_r4,cross_stall_r11,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v8|d7,0,0,0,1.0,0.856325,1.0
block_cont_r4,cross_stall_r12,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v8|d8,0,0,0,1.0,0.859587,1.0
block_cont_r4,cross_stall_r2,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v6|d6,0,0,0,1.0,0.859587,1.0
block_cont_r4,cross_stall_r3,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v7|d6,0,0,0,0.0,0.854662,1.0
block_cont_r4,cross_stall_r4,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v7|d7,0,0,0,0.0,0.859587,1.0
block_cont_r4,cross_stall_r5,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v8|d7,0,0,0,1.0,0.824688,1.0
block_cont_r4,cross_stall_r6,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v8|d8,0,0,0,1.0,0.859587,1.0
block_cont_r4,cross_stall_r7,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v6|d6,0,0,0,1.0,0.859587,1.0
block_cont_r4,cross_stall_r8,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v6|d6,0,0,0,1.0,0.859587,1.0
block_cont_r4,cross_stall_r9,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v7|L6,cross_stall|v7|d6,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_cont_r1,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v6|s5,0,0,0,1.0,0.322013,1.0
block_cont_r4,lead_cont_r10,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v9|s8,0,0,0,2.0,0.2426,1.0
block_cont_r4,lead_cont_r11,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v7|s6,0,0,0,0.0,0.089037,0.2066
block_cont_r4,lead_cont_r12,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v8|s7,0,0,0,1.0,0.3953,1.0
block_cont_r4,lead_cont_r2,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v6|s5,0,0,0,1.0,0.395137,1.0
block_cont_r4,lead_cont_r3,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v7|s5,0,0,0,0.0,0.0938,0.2166
block_cont_r4,lead_cont_r4,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v7|s6,0,0,0,0.0,0.138588,0.3214
block_cont_r4,lead_cont_r5,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v8|s6,0,0,0,1.0,0.348363,1.0
block_cont_r4,lead_cont_r6,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v8|s7,0,0,0,1.0,0.413863,1.0
block_cont_r4,lead_cont_r7,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v8|s7,0,0,0,1.0,0.3953,1.0
block_cont_r4,lead_cont_r8,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v9|s7,0,0,0,2.0,0.2426,1.0
block_cont_r4,lead_cont_r9,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v7|L6,lead_cont|v9|s8,0,0,0,2.0,0.24655,1.0
block_cont_r4,lead_nec_r1,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v6|s5,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_nec_r10,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v9|s8,0,0,0,2.0,0.859587,1.0
block_cont_r4,lead_nec_r11,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v7|s6,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_nec_r12,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v8|s7,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_nec_r2,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v6|s5,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_nec_r3,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v7|s5,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_nec_r4,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v7|s6,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_nec_r5,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v8|s6,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_nec_r6,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v8|s7,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_nec_r7,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v8|s7,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_nec_r8,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v9|s7,0,0,0,2.0,0.859587,1.0
block_cont_r4,lead_nec_r9,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v7|L6,lead_nec|v9|s8,0,0,0,2.0,0.859587,1.0
block_cont_r4,lead_opt_r1,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v6|s6,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_opt_r10,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v8|s7,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_opt_r11,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v6|s6,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_opt_r12,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v7|s7,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_opt_r2,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v6|s6,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_opt_r3,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v7|s6,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_opt_r4,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v7|s6,0,0,0,0.0,0.859587,1.0
block_cont_r4,lead_opt_r5,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v8|s7,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_opt_r6,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v8|s7,0,0,0,1.0,0.859587,1.0
block_cont_r4,lead_opt_r7,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v9|s7,0,0,0,2.0,0.859587,1.0
block_cont_r4,lead_opt_r8,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v9|s7,0,0,0,2.0,0.859587,1.0
block_cont_r4,lead_opt_r9,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v7|L6,lead_opt|v7|s6,0,0,0,0.0,0.859587,1.0
block_cont_r4,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v6|o6,1,0,0,1.0,0.859587,1.0
block_cont_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v6|o7,1,0,0,1.0,0.859587,1.0
block_cont_r4,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v7|o8,1,0,0,0.0,0.859587,1.0
block_cont_r4,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v8|o7,1,0,0,1.0,0.856325,1.0
block_cont_r4,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v6|o7,1,0,0,1.0,0.859587,1.0
block_cont_r4,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v6|o8,1,0,0,1.0,0.859587,1.0
block_cont_r4,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v7|o6,1,0,0,0.0,0.859587,1.0
block_cont_r4,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v7|o7,1,0,0,0.0,0.859587,1.0
block_cont_r4,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v7|o8,1,0,0,0.0,0.859587,1.0
block_cont_r4,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v8|o6,1,0,0,1.0,0.834262,1.0
block_cont_r4,temp_opt_r8,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v8|o7,1,0,0,1.0,0.859587,1.0
block_cont_r4,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v7|L6,temp_opt|v8|o8,1,0,0,1.0,0.859587,1.0
block_cont_r5,block_cont_r6,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L6,block_cont|v8|L7,1,1,0,0.0,0.139425,1.0
block_cont_r5,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L6,block_cont|v8|L7,1,1,0,0.0,0.154012,1.0
block_cont_r5,block_cont_r8,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L6,block_cont|v9|L7,1,1,0,1.0,0.132525,1.0
block_cont_r5,block_cont_r9,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L6,block_cont|v9|L8,1,1,0,1.0,0.271288,1.0
block_cont_r5,block_nec_r1,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v6|L5,1,0,0,2.0,0.933563,1.0
block_cont_r5,block_nec_r10,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v7|L6,1,0,0,1.0,0.9365,1.0
block_cont_r5,block_nec_r11,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L6,1,0,0,0.0,0.750463,1.0
block_cont_r5,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v6|L6,1,0,0,2.0,0.9365,1.0
block_cont_r5,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v6|L5,1,0,0,2.0,0.9365,1.0
block_cont_r5,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v7|L5,1,0,0,1.0,0.92465,1.0
block_cont_r5,block_nec_r4,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v7|L6,1,0,0,1.0,0.9365,1.0
block_cont_r5,block_nec_r5,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L6,1,0,0,0.0,0.782737,1.0
block_cont_r5,block_nec_r6,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L7,1,0,0,0.0,0.934913,1.0
block_cont_r5,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L7,1,0,0,0.0,0.9365,1.0
block_cont_r5,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v9|L7,1,0,0,1.0,0.800375,1.0
block_cont_r5,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v9|L8,1,0,0,1.0,0.931075,1.0
block_cont_r5,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d5,0,0,0,2.0,0.90905,1.0
block_cont_r5,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d6,0,0,0,0.0,0.505425,1.0
block_cont_r5,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d7,0,0,0,0.0,0.9365,1.0
block_cont_r5,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d8,0,0,0,0.0,0.763125,1.0
block_cont_r5,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d6,0,0,0,2.0,0.875275,1.0
block_cont_r5,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d7,0,0,0,2.0,0.935375,1.0
block_cont_r5,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d8,0,0,0,2.0,0.907238,1.0
