pair_id,pair_type,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,same_param_group,ego_speed_diff,d0_mean,d1_mean,d1_validonly,feasibility_agree,n_valid_actions
cross_clear_r8__lead_nec_r6,cross,cross_clear_r8,lead_nec_r6,cross,lead,cross_clear,lead_nec,0,1.0,0.103953,0.062476,0.062476,1.0,8
cross_clear_r8__lead_nec_r7,cross,cross_clear_r8,lead_nec_r7,cross,lead,cross_clear,lead_nec,0,1.0,0.100594,0.060865,0.060865,1.0,8
cross_clear_r8__lead_nec_r8,cross,cross_clear_r8,lead_nec_r8,cross,lead,cross_clear,lead_nec,0,2.0,0.086382,0.056069,0.056069,1.0,8
cross_clear_r8__lead_nec_r9,cross,cross_clear_r8,lead_nec_r9,cross,lead,cross_clear,lead_nec,0,2.0,0.091499,0.057523,0.057523,1.0,8
cross_clear_r8__lead_opt_r1,cross,cross_clear_r8,lead_opt_r1,cross,lead,cross_clear,lead_opt,0,1.0,0.091727,0.059206,0.059206,1.0,8
cross_clear_r8__lead_opt_r10,cross,cross_clear_r8,lead_opt_r10,cross,lead,cross_clear,lead_opt,0,1.0,0.081928,0.053212,0.053212,1.0,8
cross_clear_r8__lead_opt_r11,cross,cross_clear_r8,lead_opt_r11,cross,lead,cross_clear,lead_opt,0,1.0,0.118115,0.071467,0.071467,1.0,8
cross_clear_r8__lead_opt_r12,cross,cross_clear_r8,lead_opt_r12,cross,lead,cross_clear,lead_opt,0,0.0,0.106087,0.065248,0.065248,1.0,8
cross_clear_r8__lead_opt_r2,cross,cross_clear_r8,lead_opt_r2,cross,lead,cross_clear,lead_opt,0,1.0,0.108222,0.066814,0.066814,1.0,8
cross_clear_r8__lead_opt_r3,cross,cross_clear_r8,lead_opt_r3,cross,lead,cross_clear,lead_opt,0,0.0,0.082599,0.05447,0.05447,1.0,8
cross_clear_r8__lead_opt_r4,cross,cross_clear_r8,lead_opt_r4,cross,lead,cross_clear,lead_opt,0,0.0,0.105955,0.065582,0.065582,1.0,8
cross_clear_r8__lead_opt_r5,cross,cross_clear_r8,lead_opt_r5,cross,lead,cross_clear,lead_opt,0,1.0,0.082987,0.052212,0.052212,1.0,8
cross_clear_r8__lead_opt_r6,cross,cross_clear_r8,lead_opt_r6,cross,lead,cross_clear,lead_opt,0,1.0,0.08932,0.056576,0.056576,1.0,8
cross_clear_r8__lead_opt_r7,cross,cross_clear_r8,lead_opt_r7,cross,lead,cross_clear,lead_opt,0,2.0,0.088224,0.054783,0.054783,1.0,8
cross_clear_r8__lead_opt_r8,cross,cross_clear_r8,lead_opt_r8,cross,lead,cross_clear,lead_opt,0,2.0,0.085688,0.056832,0.056832,1.0,8
cross_clear_r8__lead_opt_r9,cross,cross_clear_r8,lead_opt_r9,cross,lead,cross_clear,lead_opt,0,0.0,0.080613,0.052904,0.052904,1.0,8
cross_clear_r8__temp_opt_r1,cross,cross_clear_r8,temp_opt_r1,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.126763,0.076154,0.076154,1.0,8
cross_clear_r8__temp_opt_r10,cross,cross_clear_r8,temp_opt_r10,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.134731,0.07873,0.07873,1.0,8
cross_clear_r8__temp_opt_r11,cross,cross_clear_r8,temp_opt_r11,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.125781,0.075464,0.075464,1.0,8
cross_clear_r8__temp_opt_r12,cross,cross_clear_r8,temp_opt_r12,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.100298,0.062583,0.062583,1.0,8
cross_clear_r8__temp_opt_r2,cross,cross_clear_r8,temp_opt_r2,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.122008,0.074503,0.074503,1.0,8
cross_clear_r8__temp_opt_r3,cross,cross_clear_r8,temp_opt_r3,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.10188,0.065178,0.065178,1.0,8
cross_clear_r8__temp_opt_r4,cross,cross_clear_r8,temp_opt_r4,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.118164,0.071557,0.071557,1.0,8
cross_clear_r8__temp_opt_r5,cross,cross_clear_r8,temp_opt_r5,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.098309,0.063662,0.063662,1.0,8
cross_clear_r8__temp_opt_r6,cross,cross_clear_r8,temp_opt_r6,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.092082,0.061731,0.061731,1.0,8
cross_clear_r8__temp_opt_r7,cross,cross_clear_r8,temp_opt_r7,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.102211,0.076153,0.076153,1.0,8
cross_clear_r8__temp_opt_r8,cross,cross_clear_r8,temp_opt_r8,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.096668,0.060563,0.060563,1.0,8
cross_clear_r8__temp_opt_r9,cross,cross_clear_r8,temp_opt_r9,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.089641,0.057846,0.057846,1.0,8
cross_clear_r9__lead_cont_r1,cross,cross_clear_r9,lead_cont_r1,cross,lead,cross_clear,lead_cont,0,2.0,0.245174,0.172305,0.172305,1.0,8
cross_clear_r9__lead_cont_r10,cross,cross_clear_r9,lead_cont_r10,cross,lead,cross_clear,lead_cont,0,1.0,0.208297,0.150413,0.150413,1.0,8
cross_clear_r9__lead_cont_r11,cross,cross_clear_r9,lead_cont_r11,cross,lead,cross_clear,lead_cont,0,1.0,0.217681,0.15189,0.15189,1.0,8
cross_clear_r9__lead_cont_r12,cross,cross_clear_r9,lead_cont_r12,cross,lead,cross_clear,lead_cont,0,0.0,0.234673,0.162613,0.162613,1.0,8
cross_clear_r9__lead_cont_r2,cross,cross_clear_r9,lead_cont_r2,cross,lead,cross_clear,lead_cont,0,2.0,0.221111,0.16474,0.16474,1.0,8
cross_clear_r9__lead_cont_r3,cross,cross_clear_r9,lead_cont_r3,cross,lead,cross_clear,lead_cont,0,1.0,0.215843,0.15131,0.15131,1.0,8
cross_clear_r9__lead_cont_r4,cross,cross_clear_r9,lead_cont_r4,cross,lead,cross_clear,lead_cont,0,1.0,0.187508,0.139636,0.139636,1.0,8
cross_clear_r9__lead_cont_r5,cross,cross_clear_r9,lead_cont_r5,cross,lead,cross_clear,lead_cont,0,0.0,0.22576,0.158038,0.158038,1.0,8
cross_clear_r9__lead_cont_r6,cross,cross_clear_r9,lead_cont_r6,cross,lead,cross_clear,lead_cont,0,0.0,0.213167,0.154632,0.154632,1.0,8
cross_clear_r9__lead_cont_r7,cross,cross_clear_r9,lead_cont_r7,cross,lead,cross_clear,lead_cont,0,0.0,0.2345,0.162588,0.162588,1.0,8
cross_clear_r9__lead_cont_r8,cross,cross_clear_r9,lead_cont_r8,cross,lead,cross_clear,lead_cont,0,1.0,0.208842,0.15043,0.15043,1.0,8
cross_clear_r9__lead_cont_r9,cross,cross_clear_r9,lead_cont_r9,cross,lead,cross_clear,lead_cont,0,1.0,0.225068,0.158651,0.158651,1.0,8
cross_clear_r9__lead_nec_r1,cross,cross_clear_r9,lead_nec_r1,cross,lead,cross_clear,lead_nec,0,2.0,0.205814,0.19184,0.19184,1.0,8
cross_clear_r9__lead_nec_r10,cross,cross_clear_r9,lead_nec_r10,cross,lead,cross_clear,lead_nec,0,1.0,0.197627,0.188871,0.188871,1.0,8
cross_clear_r9__lead_nec_r11,cross,cross_clear_r9,lead_nec_r11,cross,lead,cross_clear,lead_nec,0,1.0,0.201416,0.190268,0.190268,1.0,8
cross_clear_r9__lead_nec_r12,cross,cross_clear_r9,lead_nec_r12,cross,lead,cross_clear,lead_nec,0,0.0,0.183948,0.184975,0.184975,1.0,8
cross_clear_r9__lead_nec_r2,cross,cross_clear_r9,lead_nec_r2,cross,lead,cross_clear,lead_nec,0,2.0,0.181745,0.184272,0.184272,1.0,8
cross_clear_r9__lead_nec_r3,cross,cross_clear_r9,lead_nec_r3,cross,lead,cross_clear,lead_nec,0,1.0,0.199571,0.18969,0.18969,1.0,8
cross_clear_r9__lead_nec_r4,cross,cross_clear_r9,lead_nec_r4,cross,lead,cross_clear,lead_nec,0,1.0,0.186305,0.185678,0.185678,1.0,8
cross_clear_r9__lead_nec_r5,cross,cross_clear_r9,lead_nec_r5,cross,lead,cross_clear,lead_nec,0,0.0,0.201459,0.190213,0.190213,1.0,8
cross_clear_r9__lead_nec_r6,cross,cross_clear_r9,lead_nec_r6,cross,lead,cross_clear,lead_nec,0,0.0,0.180417,0.183703,0.183703,1.0,8
cross_clear_r9__lead_nec_r7,cross,cross_clear_r9,lead_nec_r7,cross,lead,cross_clear,lead_nec,0,0.0,0.183775,0.18495,0.18495,1.0,8
cross_clear_r9__lead_nec_r8,cross,cross_clear_r9,lead_nec_r8,cross,lead,cross_clear,lead_nec,0,1.0,0.19822,0.188898,0.188898,1.0,8
cross_clear_r9__lead_nec_r9,cross,cross_clear_r9,lead_nec_r9,cross,lead,cross_clear,lead_nec,0,1.0,0.19287,0.187385,0.187385,1.0,8
cross_clear_r9__lead_opt_r1,cross,cross_clear_r9,lead_opt_r1,cross,lead,cross_clear,lead_opt,0,2.0,0.192642,0.187591,0.187591,1.0,8
cross_clear_r9__lead_opt_r10,cross,cross_clear_r9,lead_opt_r10,cross,lead,cross_clear,lead_opt,0,0.0,0.205936,0.192106,0.192106,1.0,8
cross_clear_r9__lead_opt_r11,cross,cross_clear_r9,lead_opt_r11,cross,lead,cross_clear,lead_opt,0,2.0,0.166254,0.178066,0.178066,1.0,8
cross_clear_r9__lead_opt_r12,cross,cross_clear_r9,lead_opt_r12,cross,lead,cross_clear,lead_opt,0,1.0,0.178282,0.182912,0.182912,1.0,8
cross_clear_r9__lead_opt_r2,cross,cross_clear_r9,lead_opt_r2,cross,lead,cross_clear,lead_opt,0,2.0,0.176147,0.181994,0.181994,1.0,8
cross_clear_r9__lead_opt_r3,cross,cross_clear_r9,lead_opt_r3,cross,lead,cross_clear,lead_opt,0,1.0,0.203119,0.190878,0.190878,1.0,8
cross_clear_r9__lead_opt_r4,cross,cross_clear_r9,lead_opt_r4,cross,lead,cross_clear,lead_opt,0,1.0,0.178414,0.182719,0.182719,1.0,8
cross_clear_r9__lead_opt_r5,cross,cross_clear_r9,lead_opt_r5,cross,lead,cross_clear,lead_opt,0,0.0,0.207916,0.194239,0.194239,1.0,8
cross_clear_r9__lead_opt_r6,cross,cross_clear_r9,lead_opt_r6,cross,lead,cross_clear,lead_opt,0,0.0,0.195848,0.188887,0.188887,1.0,8
cross_clear_r9__lead_opt_r7,cross,cross_clear_r9,lead_opt_r7,cross,lead,cross_clear,lead_opt,0,1.0,0.205898,0.200363,0.200363,1.0,8
cross_clear_r9__lead_opt_r8,cross,cross_clear_r9,lead_opt_r8,cross,lead,cross_clear,lead_opt,0,1.0,0.217499,0.210056,0.210056,1.0,8
cross_clear_r9__lead_opt_r9,cross,cross_clear_r9,lead_opt_r9,cross,lead,cross_clear,lead_opt,0,1.0,0.207813,0.193142,0.193142,1.0,8
cross_clear_r9__temp_opt_r1,cross,cross_clear_r9,temp_opt_r1,cross,block_or_occupancy,cross_clear,temp_opt,0,2.0,0.157606,0.173778,0.173778,1.0,8
cross_clear_r9__temp_opt_r10,cross,cross_clear_r9,temp_opt_r10,cross,block_or_occupancy,cross_clear,temp_opt,0,2.0,0.149638,0.171202,0.171202,1.0,8
cross_clear_r9__temp_opt_r11,cross,cross_clear_r9,temp_opt_r11,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.158588,0.174468,0.174468,1.0,8
cross_clear_r9__temp_opt_r12,cross,cross_clear_r9,temp_opt_r12,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.216372,0.237282,0.237282,1.0,8
cross_clear_r9__temp_opt_r2,cross,cross_clear_r9,temp_opt_r2,cross,block_or_occupancy,cross_clear,temp_opt,0,2.0,0.162361,0.175429,0.175429,1.0,8
cross_clear_r9__temp_opt_r3,cross,cross_clear_r9,temp_opt_r3,cross,block_or_occupancy,cross_clear,temp_opt,0,2.0,0.182489,0.183996,0.183996,1.0,8
cross_clear_r9__temp_opt_r4,cross,cross_clear_r9,temp_opt_r4,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.170394,0.187386,0.187386,1.0,8
cross_clear_r9__temp_opt_r5,cross,cross_clear_r9,temp_opt_r5,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.191713,0.187972,0.187972,1.0,8
cross_clear_r9__temp_opt_r6,cross,cross_clear_r9,temp_opt_r6,cross,block_or_occupancy,cross_clear,temp_opt,0,1.0,0.192287,0.188193,0.188193,1.0,8
cross_clear_r9__temp_opt_r7,cross,cross_clear_r9,temp_opt_r7,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.192909,0.240765,0.240765,1.0,8
cross_clear_r9__temp_opt_r8,cross,cross_clear_r9,temp_opt_r8,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.228462,0.223086,0.223086,1.0,8
cross_clear_r9__temp_opt_r9,cross,cross_clear_r9,temp_opt_r9,cross,block_or_occupancy,cross_clear,temp_opt,0,0.0,0.227314,0.2004,0.2004,1.0,8
cross_stall_occ_r1__lead_cont_r1,cross,cross_stall_occ_r1,lead_cont_r1,cross,lead,cross_stall_occ,lead_cont,0,0.0,0.012742,0.009911,0.009911,1.0,8
cross_stall_occ_r1__lead_cont_r10,cross,cross_stall_occ_r1,lead_cont_r10,cross,lead,cross_stall_occ,lead_cont,0,3.0,0.069059,0.033713,0.033713,1.0,8
cross_stall_occ_r1__lead_cont_r11,cross,cross_stall_occ_r1,lead_cont_r11,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.064073,0.030295,0.030295,1.0,8
cross_stall_occ_r1__lead_cont_r12,cross,cross_stall_occ_r1,lead_cont_r12,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.047081,0.026225,0.026225,1.0,8
cross_stall_occ_r1__lead_cont_r2,cross,cross_stall_occ_r1,lead_cont_r2,cross,lead,cross_stall_occ,lead_cont,0,0.0,0.036806,0.022898,0.022898,1.0,8
cross_stall_occ_r1__lead_cont_r3,cross,cross_stall_occ_r1,lead_cont_r3,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.065911,0.031325,0.031325,1.0,8
cross_stall_occ_r1__lead_cont_r4,cross,cross_stall_occ_r1,lead_cont_r4,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.091076,0.046037,0.046037,1.0,8
cross_stall_occ_r1__lead_cont_r5,cross,cross_stall_occ_r1,lead_cont_r5,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.051596,0.025871,0.025871,1.0,8
cross_stall_occ_r1__lead_cont_r6,cross,cross_stall_occ_r1,lead_cont_r6,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.067604,0.035433,0.035433,1.0,8
cross_stall_occ_r1__lead_cont_r7,cross,cross_stall_occ_r1,lead_cont_r7,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.047254,0.02625,0.02625,1.0,8
cross_stall_occ_r1__lead_cont_r8,cross,cross_stall_occ_r1,lead_cont_r8,cross,lead,cross_stall_occ,lead_cont,0,3.0,0.068513,0.033696,0.033696,1.0,8
cross_stall_occ_r1__lead_cont_r9,cross,cross_stall_occ_r1,lead_cont_r9,cross,lead,cross_stall_occ,lead_cont,0,3.0,0.056685,0.025517,0.025517,1.0,8
cross_stall_occ_r1__lead_nec_r1,cross,cross_stall_occ_r1,lead_nec_r1,cross,lead,cross_stall_occ,lead_nec,0,0.0,0.350269,0.27854,0.27854,1.0,8
cross_stall_occ_r1__lead_nec_r10,cross,cross_stall_occ_r1,lead_nec_r10,cross,lead,cross_stall_occ,lead_nec,0,3.0,0.358456,0.280223,0.280223,1.0,8
cross_stall_occ_r1__lead_nec_r11,cross,cross_stall_occ_r1,lead_nec_r11,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.354667,0.28008,0.28008,1.0,8
cross_stall_occ_r1__lead_nec_r12,cross,cross_stall_occ_r1,lead_nec_r12,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.372135,0.28885,0.28885,1.0,8
cross_stall_occ_r1__lead_nec_r2,cross,cross_stall_occ_r1,lead_nec_r2,cross,lead,cross_stall_occ,lead_nec,0,0.0,0.374338,0.291529,0.291529,1.0,8
cross_stall_occ_r1__lead_nec_r3,cross,cross_stall_occ_r1,lead_nec_r3,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.356513,0.281111,0.281111,1.0,8
cross_stall_occ_r1__lead_nec_r4,cross,cross_stall_occ_r1,lead_nec_r4,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.369778,0.288305,0.288305,1.0,8
cross_stall_occ_r1__lead_nec_r5,cross,cross_stall_occ_r1,lead_nec_r5,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.354624,0.279126,0.279126,1.0,8
cross_stall_occ_r1__lead_nec_r6,cross,cross_stall_occ_r1,lead_nec_r6,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.375667,0.290949,0.290949,1.0,8
cross_stall_occ_r1__lead_nec_r7,cross,cross_stall_occ_r1,lead_nec_r7,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.372308,0.288875,0.288875,1.0,8
cross_stall_occ_r1__lead_nec_r8,cross,cross_stall_occ_r1,lead_nec_r8,cross,lead,cross_stall_occ,lead_nec,0,3.0,0.357863,0.280178,0.280178,1.0,8
cross_stall_occ_r1__lead_nec_r9,cross,cross_stall_occ_r1,lead_nec_r9,cross,lead,cross_stall_occ,lead_nec,0,3.0,0.363213,0.282766,0.282766,1.0,8
cross_stall_occ_r1__lead_opt_r1,cross,cross_stall_occ_r1,lead_opt_r1,cross,lead,cross_stall_occ,lead_opt,0,0.0,0.363441,0.287926,0.287926,1.0,8
cross_stall_occ_r1__lead_opt_r10,cross,cross_stall_occ_r1,lead_opt_r10,cross,lead,cross_stall_occ,lead_opt,0,2.0,0.352147,0.27938,0.27938,1.0,8
cross_stall_occ_r1__lead_opt_r11,cross,cross_stall_occ_r1,lead_opt_r11,cross,lead,cross_stall_occ,lead_opt,0,0.0,0.389829,0.301088,0.301088,1.0,8
cross_stall_occ_r1__lead_opt_r12,cross,cross_stall_occ_r1,lead_opt_r12,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.377802,0.294656,0.294656,1.0,8
cross_stall_occ_r1__lead_opt_r2,cross,cross_stall_occ_r1,lead_opt_r2,cross,lead,cross_stall_occ,lead_opt,0,0.0,0.379936,0.296424,0.296424,1.0,8
cross_stall_occ_r1__lead_opt_r3,cross,cross_stall_occ_r1,lead_opt_r3,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.353277,0.281191,0.281191,1.0,8
cross_stall_occ_r1__lead_opt_r4,cross,cross_stall_occ_r1,lead_opt_r4,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.377669,0.294991,0.294991,1.0,8
cross_stall_occ_r1__lead_opt_r5,cross,cross_stall_occ_r1,lead_opt_r5,cross,lead,cross_stall_occ,lead_opt,0,2.0,0.352776,0.278645,0.278645,1.0,8
cross_stall_occ_r1__lead_opt_r6,cross,cross_stall_occ_r1,lead_opt_r6,cross,lead,cross_stall_occ,lead_opt,0,2.0,0.360528,0.285044,0.285044,1.0,8
cross_stall_occ_r1__lead_opt_r7,cross,cross_stall_occ_r1,lead_opt_r7,cross,lead,cross_stall_occ,lead_opt,0,3.0,0.358225,0.278894,0.278894,1.0,8
cross_stall_occ_r1__lead_opt_r8,cross,cross_stall_occ_r1,lead_opt_r8,cross,lead,cross_stall_occ,lead_opt,0,3.0,0.353835,0.271494,0.271494,1.0,8
cross_stall_occ_r1__lead_opt_r9,cross,cross_stall_occ_r1,lead_opt_r9,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.350587,0.278708,0.278708,1.0,8
cross_stall_occ_r1__temp_opt_r1,cross,cross_stall_occ_r1,temp_opt_r1,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,0.0,0.398477,0.305776,0.305776,1.0,8
cross_stall_occ_r1__temp_opt_r10,cross,cross_stall_occ_r1,temp_opt_r10,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,0.0,0.406445,0.308351,0.308351,1.0,8
cross_stall_occ_r1__temp_opt_r11,cross,cross_stall_occ_r1,temp_opt_r11,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,1.0,0.397495,0.305085,0.305085,1.0,8
cross_stall_occ_r1__temp_opt_r12,cross,cross_stall_occ_r1,temp_opt_r12,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,2.0,0.368046,0.266813,0.266813,1.0,8
cross_stall_occ_r1__temp_opt_r2,cross,cross_stall_occ_r1,temp_opt_r2,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,0.0,0.393722,0.304124,0.304124,1.0,8
cross_stall_occ_r1__temp_opt_r3,cross,cross_stall_occ_r1,temp_opt_r3,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,0.0,0.373594,0.2948,0.2948,1.0,8
cross_stall_occ_r1__temp_opt_r4,cross,cross_stall_occ_r1,temp_opt_r4,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,1.0,0.389288,0.298161,0.298161,1.0,8
cross_stall_occ_r1__temp_opt_r5,cross,cross_stall_occ_r1,temp_opt_r5,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,1.0,0.367476,0.292586,0.292586,1.0,8
cross_stall_occ_r1__temp_opt_r6,cross,cross_stall_occ_r1,temp_opt_r6,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,1.0,0.363796,0.291352,0.291352,1.0,8
cross_stall_occ_r1__temp_opt_r7,cross,cross_stall_occ_r1,temp_opt_r7,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,2.0,0.372054,0.261007,0.261007,1.0,8
cross_stall_occ_r1__temp_opt_r8,cross,cross_stall_occ_r1,temp_opt_r8,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,2.0,0.362491,0.274134,0.274134,1.0,8
cross_stall_occ_r1__temp_opt_r9,cross,cross_stall_occ_r1,temp_opt_r9,cross,block_or_occupancy,cross_stall_occ,temp_opt,0,2.0,0.34842,0.279109,0.279109,1.0,8
cross_stall_occ_r10__lead_cont_r1,cross,cross_stall_occ_r10,lead_cont_r1,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.059367,0.026946,0.026946,1.0,8
cross_stall_occ_r10__lead_cont_r10,cross,cross_stall_occ_r10,lead_cont_r10,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.066214,0.03744,0.03744,1.0,8
cross_stall_occ_r10__lead_cont_r11,cross,cross_stall_occ_r10,lead_cont_r11,cross,lead,cross_stall_occ,lead_cont,0,0.0,0.016832,0.009641,0.009641,1.0,8
cross_stall_occ_r10__lead_cont_r12,cross,cross_stall_occ_r10,lead_cont_r12,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.068759,0.034429,0.034429,1.0,8
cross_stall_occ_r10__lead_cont_r2,cross,cross_stall_occ_r10,lead_cont_r2,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.08343,0.039933,0.039933,1.0,8
cross_stall_occ_r10__lead_cont_r3,cross,cross_stall_occ_r10,lead_cont_r3,cross,lead,cross_stall_occ,lead_cont,0,0.0,0.01867,0.010671,0.010671,1.0,8
cross_stall_occ_r10__lead_cont_r4,cross,cross_stall_occ_r10,lead_cont_r4,cross,lead,cross_stall_occ,lead_cont,0,0.0,0.047006,0.027616,0.027616,1.0,8
cross_stall_occ_r10__lead_cont_r5,cross,cross_stall_occ_r10,lead_cont_r5,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.068683,0.037277,0.037277,1.0,8
cross_stall_occ_r10__lead_cont_r6,cross,cross_stall_occ_r10,lead_cont_r6,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.084667,0.04541,0.04541,1.0,8
cross_stall_occ_r10__lead_cont_r7,cross,cross_stall_occ_r10,lead_cont_r7,cross,lead,cross_stall_occ,lead_cont,0,1.0,0.068932,0.034454,0.034454,1.0,8
cross_stall_occ_r10__lead_cont_r8,cross,cross_stall_occ_r10,lead_cont_r8,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.065668,0.037423,0.037423,1.0,8
cross_stall_occ_r10__lead_cont_r9,cross,cross_stall_occ_r10,lead_cont_r9,cross,lead,cross_stall_occ,lead_cont,0,2.0,0.049442,0.026115,0.026115,1.0,8
cross_stall_occ_r10__lead_nec_r1,cross,cross_stall_occ_r10,lead_nec_r1,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.327975,0.277583,0.277583,1.0,8
cross_stall_occ_r10__lead_nec_r10,cross,cross_stall_occ_r10,lead_nec_r10,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.336162,0.279164,0.279164,1.0,8
cross_stall_occ_r10__lead_nec_r11,cross,cross_stall_occ_r10,lead_nec_r11,cross,lead,cross_stall_occ,lead_nec,0,0.0,0.332373,0.279123,0.279123,1.0,8
cross_stall_occ_r10__lead_nec_r12,cross,cross_stall_occ_r10,lead_nec_r12,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.349841,0.287893,0.287893,1.0,8
cross_stall_occ_r10__lead_nec_r2,cross,cross_stall_occ_r10,lead_nec_r2,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.352044,0.290572,0.290572,1.0,8
cross_stall_occ_r10__lead_nec_r3,cross,cross_stall_occ_r10,lead_nec_r3,cross,lead,cross_stall_occ,lead_nec,0,0.0,0.334218,0.280154,0.280154,1.0,8
cross_stall_occ_r10__lead_nec_r4,cross,cross_stall_occ_r10,lead_nec_r4,cross,lead,cross_stall_occ,lead_nec,0,0.0,0.347484,0.287348,0.287348,1.0,8
cross_stall_occ_r10__lead_nec_r5,cross,cross_stall_occ_r10,lead_nec_r5,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.33233,0.278165,0.278165,1.0,8
cross_stall_occ_r10__lead_nec_r6,cross,cross_stall_occ_r10,lead_nec_r6,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.353372,0.289992,0.289992,1.0,8
cross_stall_occ_r10__lead_nec_r7,cross,cross_stall_occ_r10,lead_nec_r7,cross,lead,cross_stall_occ,lead_nec,0,1.0,0.350014,0.287918,0.287918,1.0,8
cross_stall_occ_r10__lead_nec_r8,cross,cross_stall_occ_r10,lead_nec_r8,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.335569,0.279112,0.279112,1.0,8
cross_stall_occ_r10__lead_nec_r9,cross,cross_stall_occ_r10,lead_nec_r9,cross,lead,cross_stall_occ,lead_nec,0,2.0,0.340919,0.281809,0.281809,1.0,8
cross_stall_occ_r10__lead_opt_r1,cross,cross_stall_occ_r10,lead_opt_r1,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.341147,0.286969,0.286969,1.0,8
cross_stall_occ_r10__lead_opt_r10,cross,cross_stall_occ_r10,lead_opt_r10,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.329119,0.277995,0.277995,1.0,8
cross_stall_occ_r10__lead_opt_r11,cross,cross_stall_occ_r10,lead_opt_r11,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.367535,0.300131,0.300131,1.0,8
cross_stall_occ_r10__lead_opt_r12,cross,cross_stall_occ_r10,lead_opt_r12,cross,lead,cross_stall_occ,lead_opt,0,0.0,0.355507,0.293699,0.293699,1.0,8
cross_stall_occ_r10__lead_opt_r2,cross,cross_stall_occ_r10,lead_opt_r2,cross,lead,cross_stall_occ,lead_opt,0,1.0,0.357642,0.295467,0.295467,1.0,8
cross_stall_occ_r10__lead_opt_r3,cross,cross_stall_occ_r10,lead_opt_r3,cross,lead,cross_stall_occ,lead_opt,0,0.0,0.330833,0.280189,0.280189,1.0,8
