pair_id,pair_type,state_i,state_j,probe_action,d0_mean,d1_action,feasibility_agree,both_valid,both_infeasible,one_valid
block_cont_r8__cross_stall_occ_r8,cross,block_cont_r8,cross_stall_occ_r8,U2,0.084836,0.116831,1,1,0,0
block_cont_r8__cross_stall_occ_r8,cross,block_cont_r8,cross_stall_occ_r8,U3,0.084836,0.117571,1,1,0,0
block_cont_r8__cross_stall_occ_r8,cross,block_cont_r8,cross_stall_occ_r8,U4,0.084836,0.011564,1,1,0,0
block_cont_r8__cross_stall_occ_r8,cross,block_cont_r8,cross_stall_occ_r8,U5,0.084836,0.0,1,1,0,0
block_cont_r8__cross_stall_occ_r8,cross,block_cont_r8,cross_stall_occ_r8,U6,0.084836,0.0,1,1,0,0
block_cont_r8__cross_stall_occ_r8,cross,block_cont_r8,cross_stall_occ_r8,U7,0.084836,0.0,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U0,0.04767,0.075356,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U1,0.04767,0.062095,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U2,0.04767,0.068548,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U3,0.04767,0.073601,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U4,0.04767,0.034233,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U5,0.04767,0.010857,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U6,0.04767,0.0,1,1,0,0
block_cont_r8__cross_stall_occ_r9,cross,block_cont_r8,cross_stall_occ_r9,U7,0.04767,0.0,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U0,0.385137,0.408442,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U1,0.385137,0.421014,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U2,0.385137,0.422748,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U3,0.385137,0.433314,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U4,0.385137,0.200936,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U5,0.385137,0.2125,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U6,0.385137,0.2125,1,1,0,0
block_cont_r8__cross_stall_r1,cross,block_cont_r8,cross_stall_r1,U7,0.385137,0.2125,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U0,0.380501,0.400905,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U1,0.380501,0.411572,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U2,0.380501,0.415233,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U3,0.380501,0.422253,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U4,0.380501,0.200936,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U5,0.380501,0.2125,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U6,0.380501,0.2125,1,1,0,0
block_cont_r8__cross_stall_r10,cross,block_cont_r8,cross_stall_r10,U7,0.380501,0.2125,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U0,0.354026,0.370652,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U1,0.354026,0.367129,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U2,0.354026,0.312181,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U3,0.354026,0.216099,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U4,0.354026,0.200936,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U5,0.354026,0.2125,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U6,0.354026,0.2125,1,1,0,0
block_cont_r8__cross_stall_r11,cross,block_cont_r8,cross_stall_r11,U7,0.354026,0.2125,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U0,0.37379,0.390569,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U1,0.37379,0.399804,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U2,0.37379,0.399069,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U3,0.37379,0.372802,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U4,0.37379,0.200936,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U5,0.37379,0.2125,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U6,0.37379,0.2125,1,1,0,0
block_cont_r8__cross_stall_r12,cross,block_cont_r8,cross_stall_r12,U7,0.37379,0.2125,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U0,0.395185,0.418557,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U1,0.395185,0.432015,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U2,0.395185,0.435167,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U3,0.395185,0.45041,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U4,0.395185,0.200936,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U5,0.395185,0.2125,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U6,0.395185,0.2125,1,1,0,0
block_cont_r8__cross_stall_r2,cross,block_cont_r8,cross_stall_r2,U7,0.395185,0.2125,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U0,0.371016,0.39399,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U1,0.371016,0.403646,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U2,0.371016,0.402127,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U3,0.371016,0.369158,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U4,0.371016,0.200936,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U5,0.371016,0.2125,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U6,0.371016,0.2125,1,1,0,0
block_cont_r8__cross_stall_r3,cross,block_cont_r8,cross_stall_r3,U7,0.371016,0.2125,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U0,0.384202,0.405106,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U1,0.384202,0.416191,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U2,0.384202,0.420172,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U3,0.384202,0.429768,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U4,0.384202,0.200936,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U5,0.384202,0.2125,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U6,0.384202,0.2125,1,1,0,0
block_cont_r8__cross_stall_r4,cross,block_cont_r8,cross_stall_r4,U7,0.384202,0.2125,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U0,0.344714,0.376395,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U1,0.344714,0.379567,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U2,0.344714,0.326925,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U3,0.344714,0.208011,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U4,0.344714,0.200936,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U5,0.344714,0.2125,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U6,0.344714,0.2125,1,1,0,0
block_cont_r8__cross_stall_r5,cross,block_cont_r8,cross_stall_r5,U7,0.344714,0.2125,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U0,0.377736,0.395081,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U1,0.377736,0.404877,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U2,0.377736,0.40657,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U3,0.377736,0.410966,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U4,0.377736,0.200936,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U5,0.377736,0.2125,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U6,0.377736,0.2125,1,1,0,0
block_cont_r8__cross_stall_r6,cross,block_cont_r8,cross_stall_r6,U7,0.377736,0.2125,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U0,0.380846,0.404558,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U1,0.380846,0.416072,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U2,0.380846,0.41766,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U3,0.380846,0.424832,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U4,0.380846,0.200936,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U5,0.380846,0.2125,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U6,0.380846,0.2125,1,1,0,0
block_cont_r8__cross_stall_r7,cross,block_cont_r8,cross_stall_r7,U7,0.380846,0.2125,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U0,0.391516,0.414958,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U1,0.391516,0.428005,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U2,0.391516,0.430768,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U3,0.391516,0.445582,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U4,0.391516,0.200936,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U5,0.391516,0.2125,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U6,0.391516,0.2125,1,1,0,0
block_cont_r8__cross_stall_r8,cross,block_cont_r8,cross_stall_r8,U7,0.391516,0.2125,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U0,0.368912,0.388599,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U1,0.368912,0.398328,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U2,0.368912,0.389265,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U3,0.368912,0.360308,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U4,0.368912,0.200936,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U5,0.368912,0.2125,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U6,0.368912,0.2125,1,1,0,0
block_cont_r8__cross_stall_r9,cross,block_cont_r8,cross_stall_r9,U7,0.368912,0.2125,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U0,0.087204,0.090401,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U1,0.087204,0.112381,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U2,0.087204,0.119309,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U3,0.087204,0.120453,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U4,0.087204,0.011564,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U5,0.087204,0.0,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U6,0.087204,0.0,1,1,0,0
block_cont_r8__lead_cont_r1,cross,block_cont_r8,lead_cont_r1,U7,0.087204,0.0,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U0,0.101284,0.100327,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U1,0.101284,0.120279,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U2,0.101284,0.141637,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U3,0.101284,0.175815,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U4,0.101284,0.0,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U5,0.101284,0.0,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U6,0.101284,0.0,1,1,0,0
block_cont_r8__lead_cont_r10,cross,block_cont_r8,lead_cont_r10,U7,0.101284,0.0,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U0,0.091899,0.10686,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U1,0.091899,0.098891,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U2,0.091899,0.098707,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U3,0.091899,0.11636,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U4,0.091899,0.034233,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U5,0.091899,0.010857,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U6,0.091899,0.0,1,1,0,0
block_cont_r8__lead_cont_r11,cross,block_cont_r8,lead_cont_r11,U7,0.091899,0.0,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U0,0.096596,0.104051,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U1,0.096596,0.130152,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U2,0.096596,0.129434,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U3,0.096596,0.138767,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U4,0.096596,0.011564,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U5,0.096596,0.0,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U6,0.096596,0.0,1,1,0,0
block_cont_r8__lead_cont_r12,cross,block_cont_r8,lead_cont_r12,U7,0.096596,0.0,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U0,0.111267,0.109387,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U1,0.111267,0.136592,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U2,0.111267,0.148392,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U3,0.111267,0.152067,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U4,0.111267,0.011564,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U5,0.111267,0.0,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U6,0.111267,0.0,1,1,0,0
block_cont_r8__lead_cont_r2,cross,block_cont_r8,lead_cont_r2,U7,0.111267,0.0,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U0,0.093737,0.108505,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U1,0.093737,0.100899,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U2,0.093737,0.100994,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U3,0.093737,0.118663,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U4,0.093737,0.034233,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U5,0.093737,0.010857,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U6,0.093737,0.0,1,1,0,0
block_cont_r8__lead_cont_r3,cross,block_cont_r8,lead_cont_r3,U7,0.093737,0.0,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U0,0.122073,0.123001,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U1,0.122073,0.130106,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U2,0.122073,0.142333,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U3,0.122073,0.169178,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U4,0.122073,0.034233,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U5,0.122073,0.010857,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U6,0.122073,0.0,1,1,0,0
block_cont_r8__lead_cont_r4,cross,block_cont_r8,lead_cont_r4,U7,0.122073,0.0,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U0,0.105509,0.102413,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U1,0.105509,0.128605,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U2,0.105509,0.138955,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U3,0.105509,0.155217,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U4,0.105509,0.011564,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U5,0.105509,0.0,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U6,0.105509,0.0,1,1,0,0
block_cont_r8__lead_cont_r5,cross,block_cont_r8,lead_cont_r5,U7,0.105509,0.0,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U0,0.118102,0.110274,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U1,0.118102,0.147147,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U2,0.118102,0.160929,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U3,0.118102,0.171904,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U4,0.118102,0.011564,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U5,0.118102,0.0,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U6,0.118102,0.0,1,1,0,0
block_cont_r8__lead_cont_r6,cross,block_cont_r8,lead_cont_r6,U7,0.118102,0.0,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U0,0.096769,0.104051,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U1,0.096769,0.130152,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U2,0.096769,0.129434,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U3,0.096769,0.138969,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U4,0.096769,0.011564,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U5,0.096769,0.0,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U6,0.096769,0.0,1,1,0,0
block_cont_r8__lead_cont_r7,cross,block_cont_r8,lead_cont_r7,U7,0.096769,0.0,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U0,0.100738,0.100327,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U1,0.100738,0.120279,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U2,0.100738,0.141637,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U3,0.100738,0.17568,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U4,0.100738,0.0,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U5,0.100738,0.0,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U6,0.100738,0.0,1,1,0,0
block_cont_r8__lead_cont_r8,cross,block_cont_r8,lead_cont_r8,U7,0.100738,0.0,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U0,0.084512,0.084355,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U1,0.084512,0.102134,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U2,0.084512,0.114884,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U3,0.084512,0.146086,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U4,0.084512,0.0,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U5,0.084512,0.0,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U6,0.084512,0.0,1,1,0,0
block_cont_r8__lead_cont_r9,cross,block_cont_r8,lead_cont_r9,U7,0.084512,0.0,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U0,0.403042,0.425479,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U1,0.403042,0.44029,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U2,0.403042,0.444682,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U3,0.403042,0.460564,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U4,0.403042,0.200936,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U5,0.403042,0.2125,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U6,0.403042,0.2125,1,1,0,0
block_cont_r8__lead_nec_r1,cross,block_cont_r8,lead_nec_r1,U7,0.403042,0.2125,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U0,0.411228,0.423475,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U1,0.411228,0.439497,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U2,0.411228,0.450087,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U3,0.411228,0.470599,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U4,0.411228,0.200936,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U5,0.411228,0.2125,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U6,0.411228,0.2125,1,1,0,0
block_cont_r8__lead_nec_r10,cross,block_cont_r8,lead_nec_r10,U7,0.411228,0.2125,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U0,0.40744,0.426418,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U1,0.40744,0.441845,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U2,0.40744,0.448707,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U3,0.40744,0.466362,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U4,0.40744,0.200936,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U5,0.40744,0.2125,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U6,0.40744,0.2125,1,1,0,0
block_cont_r8__lead_nec_r11,cross,block_cont_r8,lead_nec_r11,U7,0.40744,0.2125,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U0,0.424907,0.439126,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U1,0.424907,0.457277,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U2,0.424907,0.468324,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U3,0.424907,0.488767,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U4,0.424907,0.200936,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U5,0.424907,0.2125,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U6,0.424907,0.2125,1,1,0,0
block_cont_r8__lead_nec_r12,cross,block_cont_r8,lead_nec_r12,U7,0.424907,0.2125,1,1,0,0
block_cont_r8__lead_nec_r2,cross,block_cont_r8,lead_nec_r2,U0,0.427111,0.444466,1,1,0,0
